"Timestamp","TZ","IOKI 1 (A)","IOKI 1_AV (A)","IOKI 1_MN (A)","IOKI 1_MX (A)","IOKI 1_SD (A)","IOKI 1_NUM (A)","IOKI 1_INT (A)","IOKI 1_IMN (A)","IOKI 1_IMX (A)","IOKI 2 (A)","IOKI 2_AV (A)","IOKI 2_MN (A)","IOKI 2_MX (A)","IOKI 2_SD (A)","IOKI 2_NUM (A)","IOKI 2_INT (A)","IOKI 2_IMN (A)","IOKI 2_IMX (A)","K-type (degC)","K-type_AV (degC)","K-type_MN (degC)","K-type_MX (degC)","K-type_SD (degC)","K-type_NUM (degC)","K-type_INT (degC)","K-type_IMN (degC)","K-type_IMX (degC)"
2025/01/31 01:24:20.240,n,-0.365009,-0.364362,-0.365189,-0.362789,0.000746,10,-3.642685,2025/01/31 01:24:17.009,2025/01/31 01:24:13.005,-0.228291,-0.228858,-0.229885,-0.227497,0.000763,10,-2.288312,2025/01/31 01:24:14.009,2025/01/31 01:24:18.002,3.061157,3.041491,2.926311,3.133109,0.082608,10,30.42474,2025/01/31 01:24:11.010,2025/01/31 01:24:12.002
2025/01/31 01:24:30.243,n,-0.365009,-0.364442,-0.365723,-0.363144,0.000781,10,-3.645536,2025/01/31 01:24:29.005,2025/01/31 01:24:27.012,-0.228291,-0.228655,-0.230061,-0.227673,0.000719,10,-2.287172,2025/01/31 01:24:24.012,2025/01/31 01:24:28.002,2.951701,3.025127,2.909546,3.117679,0.086429,10,30.31276,2025/01/31 01:24:24.012,2025/01/31 01:24:25.002
2025/01/31 01:24:40.229,n,-0.36359,-0.364318,-0.365898,-0.363323,0.000906,10,-3.641147,2025/01/31 01:24:31.002,2025/01/31 01:24:34.002,-0.229267,-0.228743,-0.22953,-0.22723,0.000719,10,-2.284803,2025/01/31 01:24:35.004,2025/01/31 01:24:31.002,2.905321,3.022152,2.905321,3.109731,0.075689,10,30.21151,2025/01/31 01:24:40.002,2025/01/31 01:24:38.003
2025/01/31 01:24:50.234,n,-0.365189,-0.364318,-0.365189,-0.36359,0.00054,10,-3.642297,2025/01/31 01:24:50.002,2025/01/31 01:24:43.002,-0.227585,-0.228513,-0.229443,-0.227142,0.000785,10,-2.285937,2025/01/31 01:24:48.006,2025/01/31 01:24:47.002,3.041292,3.017163,2.882147,3.097591,0.07887,10,30.104446,2025/01/31 01:24:46.012,2025/01/31 01:24:41.002
2025/01/31 01:25:00.318,n,-0.365276,-0.364415,-0.365276,-0.363232,0.000641,10,-3.6765,2025/01/31 01:25:00.091,2025/01/31 01:24:57.004,-0.230061,-0.228991,-0.230061,-0.228115,0.000656,10,-2.309036,2025/01/31 01:25:00.091,2025/01/31 01:24:52.011,3.095425,3.047323,2.903089,3.125194,0.08199,10,30.714282,2025/01/31 01:24:59.002,2025/01/31 01:24:54.005
2025/01/31 01:25:10.241,n,-0.366077,-0.364621,-0.366077,-0.363144,0.000891,10,-3.615339,2025/01/31 01:25:10.007,2025/01/31 01:25:05.002,-0.228291,-0.228753,-0.230152,-0.228115,0.000581,10,-2.269227,2025/01/31 01:25:01.009,2025/01/31 01:25:04.008,3.174024,3.027429,2.899781,3.174024,0.09713,10,29.967616,2025/01/31 01:25:02.002,2025/01/31 01:25:10.007
2025/01/31 01:25:20.241,n,-0.364388,-0.364229,-0.364834,-0.363503,0.000415,10,-3.644066,2025/01/31 01:25:15.002,2025/01/31 01:25:11.012,-0.229355,-0.229026,-0.230503,-0.227497,0.000822,10,-2.290524,2025/01/31 01:25:16.007,2025/01/31 01:25:17.175,3.228116,3.091143,2.979275,3.228116,0.092819,10,30.897126,2025/01/31 01:25:12.002,2025/01/31 01:25:20.010
2025/01/31 01:25:30.245,n,-0.364212,-0.364141,-0.365456,-0.363411,0.000609,10,-3.642514,2025/01/31 01:25:23.009,2025/01/31 01:25:21.002,-0.229176,-0.228681,-0.22953,-0.227318,0.000714,10,-2.287544,2025/01/31 01:25:27.002,2025/01/31 01:25:21.002,3.282159,3.13911,3.040216,3.282159,0.082459,10,31.3723,2025/01/31 01:25:22.004,2025/01/31 01:25:30.013
2025/01/31 01:25:40.232,n,-0.36359,-0.363981,-0.365723,-0.362522,0.00097,10,-3.637185,2025/01/31 01:25:36.011,2025/01/31 01:25:31.002,-0.228645,-0.228814,-0.230152,-0.227406,0.000793,10,-2.286565,2025/01/31 01:25:35.006,2025/01/31 01:25:37.002,3.246837,3.194857,3.087684,3.338688,0.099934,10,31.939284,2025/01/31 01:25:31.002,2025/01/31 01:25:39.010
2025/01/31 01:25:50.234,n,-0.364388,-0.364309,-0.365543,-0.363232,0.000789,10,-3.641896,2025/01/31 01:25:49.002,2025/01/31 01:25:43.002,-0.228825,-0.228699,-0.22953,-0.226963,0.000741,10,-2.286402,2025/01/31 01:25:42.010,2025/01/31 01:25:48.009,3.17619,3.229455,3.111063,3.339765,0.085294,10,32.32096,2025/01/31 01:25:44.004,2025/01/31 01:25:42.010
2025/01/31 01:26:00.238,n,-0.363503,-0.363777,-0.364388,-0.363323,0.000326,10,-3.639453,2025/01/31 01:25:51.155,2025/01/31 01:25:56.002,-0.22971,-0.228831,-0.229797,-0.228203,0.000646,10,-2.288553,2025/01/31 01:25:52.002,2025/01/31 01:25:51.155,3.125452,3.259429,3.125452,3.377286,0.088647,10,32.615058,2025/01/31 01:26:00.006,2025/01/31 01:25:51.155
2025/01/31 01:26:10.240,n,-0.363232,-0.364283,-0.365368,-0.363232,0.000671,10,-3.644136,2025/01/31 01:26:04.010,2025/01/31 01:26:10.009,-0.22971,-0.229018,-0.22971,-0.228027,0.000564,10,-2.290763,2025/01/31 01:26:10.009,2025/01/31 01:26:05.002,3.0877,3.164974,3.0877,3.30003,0.080703,10,31.682244,2025/01/31 01:26:10.009,2025/01/31 01:26:05.002
2025/01/31 01:26:20.244,n,-0.363945,-0.363794,-0.365723,-0.362968,0.000781,10,-3.638826,2025/01/31 01:26:11.002,2025/01/31 01:26:17.013,-0.228645,-0.228363,-0.229267,-0.227142,0.000709,10,-2.284927,2025/01/31 01:26:14.002,2025/01/31 01:26:19.007,3.075545,3.159846,3.055682,3.277954,0.090773,10,31.613908,2025/01/31 01:26:16.008,2025/01/31 01:26:11.002
2025/01/31 01:26:30.380,n,-0.363678,-0.364291,-0.365189,-0.363678,0.000431,10,-3.69515,2025/01/31 01:26:28.005,2025/01/31 01:26:30.156,-0.228912,-0.228779,-0.22971,-0.22776,0.00057,10,-2.320414,2025/01/31 01:26:22.006,2025/01/31 01:26:25.005,3.03691,3.121805,3.02262,3.249088,0.096169,10,31.669254,2025/01/31 01:26:29.010,2025/01/31 01:26:24.002
2025/01/31 01:26:40.234,n,-0.363232,-0.363857,-0.366257,-0.362347,0.001255,10,-3.583103,2025/01/31 01:26:33.002,2025/01/31 01:26:35.009,-0.228382,-0.22854,-0.229443,-0.227497,0.000575,10,-2.250617,2025/01/31 01:26:31.004,2025/01/31 01:26:32.010,3.188347,3.141379,3.010414,3.233609,0.08502,10,30.860964,2025/01/31 01:26:32.010,2025/01/31 01:26:34.003
2025/01/31 01:26:50.237,n,-0.365009,-0.364034,-0.365368,-0.362968,0.000846,10,-3.640432,2025/01/31 01:26:45.012,2025/01/31 01:26:42.012,-0.227848,-0.228195,-0.228645,-0.227848,0.000336,10,-2.282831,2025/01/31 01:26:48.012,2025/01/31 01:26:45.012,3.1751,3.104769,2.97385,3.199411,0.087152,10,31.065198,2025/01/31 01:26:49.002,2025/01/31 01:26:44.006
2025/01/31 01:27:00.240,n,-0.364922,-0.364061,-0.365276,-0.36306,0.000797,10,-3.641954,2025/01/31 01:26:57.008,2025/01/31 01:26:56.006,-0.228912,-0.228496,-0.229797,-0.227318,0.000861,10,-2.285282,2025/01/31 01:26:54.009,2025/01/31 01:26:55.002,2.99164,3.051071,2.966285,3.19387,0.092562,10,30.618624,2025/01/31 01:26:58.062,2025/01/31 01:26:57.008
2025/01/31 01:27:10.243,n,-0.364033,-0.363927,-0.365009,-0.362968,0.000691,10,-3.640761,2025/01/31 01:27:04.012,2025/01/31 01:27:02.004,-0.228558,-0.228973,-0.22971,-0.227673,0.000746,10,-2.290631,2025/01/31 01:27:04.012,2025/01/31 01:27:07.012,3.008213,3.042776,2.959444,3.183965,0.083947,10,30.435484,2025/01/31 01:27:06.007,2025/01/31 01:27:04.012
2025/01/31 01:27:20.358,n,-0.36412,-0.363891,-0.364746,-0.363232,0.000475,10,-3.635446,2025/01/31 01:27:16.010,2025/01/31 01:27:18.004,-0.229088,-0.228557,-0.229088,-0.22776,0.000407,10,-2.28316,2025/01/31 01:27:20.002,2025/01/31 01:27:14.002,3.148608,3.048623,2.959445,3.155239,0.083201,10,30.38578,2025/01/31 01:27:12.005,2025/01/31 01:27:17.002
2025/01/31 01:27:30.233,n,-0.36412,-0.364016,-0.364658,-0.363144,0.000431,10,-3.640159,2025/01/31 01:27:21.004,2025/01/31 01:27:26.013,-0.22776,-0.228451,-0.230152,-0.227497,0.00081,10,-2.28517,2025/01/31 01:27:23.013,2025/01/31 01:27:28.007,3.11643,3.049883,2.93518,3.11643,0.067483,10,30.512668,2025/01/31 01:27:28.007,2025/01/31 01:27:30.002
2025/01/31 01:27:40.236,n,-0.363144,-0.364175,-0.365986,-0.363144,0.000899,10,-3.643465,2025/01/31 01:27:37.048,2025/01/31 01:27:31.007,-0.229,-0.228567,-0.229088,-0.227497,0.000515,10,-2.285805,2025/01/31 01:27:33.002,2025/01/31 01:27:31.007,2.946388,3.023926,2.941972,3.130977,0.081054,10,30.336484,2025/01/31 01:27:31.007,2025/01/31 01:27:37.048
2025/01/31 01:27:50.238,n,-0.364033,-0.364229,-0.365723,-0.363411,0.000671,10,-3.642329,2025/01/31 01:27:48.154,2025/01/31 01:27:43.003,-0.229088,-0.228266,-0.229267,-0.226963,0.00075,10,-2.282898,2025/01/31 01:27:46.002,2025/01/31 01:27:43.003,2.965177,2.990985,2.939595,3.132053,0.072888,10,29.905638,2025/01/31 01:27:48.154,2025/01/31 01:27:42.002
2025/01/31 01:28:00.242,n,-0.363503,-0.364541,-0.365543,-0.363503,0.000763,10,-3.647056,2025/01/31 01:27:56.005,2025/01/31 01:27:51.012,-0.228203,-0.228779,-0.229797,-0.22776,0.00057,10,-2.289043,2025/01/31 01:27:53.006,2025/01/31 01:27:57.010,3.117698,3.044806,2.906448,3.132053,0.096041,10,30.357042,2025/01/31 01:27:58.002,2025/01/31 01:27:51.012
2025/01/31 01:28:10.360,n,-0.364922,-0.364443,-0.365456,-0.363323,0.000763,10,-3.645187,2025/01/31 01:28:02.005,2025/01/31 01:28:09.008,-0.228291,-0.22861,-0.229618,-0.22776,0.000609,10,-2.286985,2025/01/31 01:28:05.003,2025/01/31 01:28:06.009,2.938663,3.051971,2.934055,3.140917,0.096832,10,30.622866,2025/01/31 01:28:01.002,2025/01/31 01:28:05.003
2025/01/31 01:28:20.232,n,-0.365101,-0.364497,-0.365189,-0.36359,0.000552,10,-3.640562,2025/01/31 01:28:18.006,2025/01/31 01:28:17.002,-0.227848,-0.228416,-0.22953,-0.227497,0.000666,10,-2.28168,2025/01/31 01:28:13.012,2025/01/31 01:28:19.011,3.102107,3.073298,2.939788,3.154131,0.087666,10,30.616132,2025/01/31 01:28:13.012,2025/01/31 01:28:14.002
2025/01/31 01:28:30.234,n,-0.365456,-0.364353,-0.365456,-0.363232,0.000681,10,-3.643511,2025/01/31 01:28:30.003,2025/01/31 01:28:25.009,-0.228733,-0.228823,-0.230595,-0.228027,0.000768,10,-2.287906,2025/01/31 01:28:27.148,2025/01/31 01:28:25.009,3.156363,3.067035,2.947496,3.156363,0.090432,10,30.657294,2025/01/31 01:28:25.009,2025/01/31 01:28:26.002
2025/01/31 01:28:40.237,n,-0.364212,-0.364185,-0.365189,-0.363411,0.00062,10,-3.64359,2025/01/31 01:28:39.002,2025/01/31 01:28:35.012,-0.228733,-0.228628,-0.229443,-0.227142,0.000755,10,-2.286715,2025/01/31 01:28:33.003,2025/01/31 01:28:37.007,3.079063,3.046365,2.937363,3.162962,0.087555,10,30.495026,2025/01/31 01:28:38.296,2025/01/31 01:28:36.002
2025/01/31 01:28:50.241,n,-0.363323,-0.364087,-0.364922,-0.363144,0.00063,10,-3.642371,2025/01/31 01:28:48.002,2025/01/31 01:28:43.005,-0.227673,-0.228752,-0.23024,-0.227673,0.000741,10,-2.288709,2025/01/31 01:28:45.002,2025/01/31 01:28:50.009,2.969626,3.05775,2.941972,3.166303,0.090605,10,30.641104,2025/01/31 01:28:44.011,2025/01/31 01:28:45.002
2025/01/31 01:29:00.243,n,-0.363678,-0.364008,-0.364922,-0.36306,0.0007,10,-3.641066,2025/01/31 01:28:52.002,2025/01/31 01:28:53.008,-0.227585,-0.228593,-0.229973,-0.227406,0.00083,10,-2.286698,2025/01/31 01:28:55.022,2025/01/31 01:28:57.013,2.979501,3.036435,2.948587,3.154131,0.084385,10,30.367768,2025/01/31 01:28:53.008,2025/01/31 01:28:55.022
2025/01/31 01:29:10.231,n,-0.365898,-0.364238,-0.365986,-0.363503,0.000935,10,-3.637741,2025/01/31 01:29:06.149,2025/01/31 01:29:01.002,-0.229,-0.22931,-0.230595,-0.228115,0.000842,10,-2.290245,2025/01/31 01:29:05.005,2025/01/31 01:29:06.149,3.11309,3.032714,2.905372,3.121922,0.090815,10,30.216072,2025/01/31 01:29:09.010,2025/01/31 01:29:01.002
2025/01/31 01:29:20.236,n,-0.363945,-0.364363,-0.365276,-0.363678,0.000552,10,-3.644559,2025/01/31 01:29:13.002,2025/01/31 01:29:18.008,-0.228027,-0.229231,-0.230419,-0.228027,0.000814,10,-2.292788,2025/01/31 01:29:13.002,2025/01/31 01:29:20.002,2.886599,2.981522,2.886599,3.099843,0.080187,10,29.939666,2025/01/31 01:29:20.002,2025/01/31 01:29:13.002
2025/01/31 01:29:30.236,n,-0.364567,-0.364407,-0.365276,-0.363503,0.000587,10,-3.644795,2025/01/31 01:29:25.013,2025/01/31 01:29:29.002,-0.227406,-0.228832,-0.23024,-0.227406,0.000834,10,-2.289272,2025/01/31 01:29:22.013,2025/01/31 01:29:30.005,2.887515,2.971382,2.881074,3.101142,0.091048,10,29.72004,2025/01/31 01:29:26.002,2025/01/31 01:29:28.011
2025/01/31 01:29:40.240,n,-0.365189,-0.364443,-0.365543,-0.36359,0.00063,10,-3.645327,2025/01/31 01:29:37.009,2025/01/31 01:29:32.002,-0.228291,-0.228991,-0.229973,-0.22794,0.00063,10,-2.29023,2025/01/31 01:29:32.002,2025/01/31 01:29:39.002,2.96606,2.983945,2.90979,3.102059,0.074935,10,29.808868,2025/01/31 01:29:36.003,2025/01/31 01:29:38.014
2025/01/31 01:29:50.244,n,-0.364746,-0.364647,-0.36581,-0.363144,0.000691,10,-3.647844,2025/01/31 01:29:41.013,2025/01/31 01:29:47.011,-0.229797,-0.229417,-0.230595,-0.228733,0.000564,10,-2.294177,2025/01/31 01:29:49.005,2025/01/31 01:29:46.006,3.080011,3.02213,2.919698,3.11439,0.087443,10,30.18452,2025/01/31 01:29:48.002,2025/01/31 01:29:44.013
2025/01/31 01:30:00.247,n,-0.365456,-0.364283,-0.365635,-0.363411,0.000755,10,-3.644124,2025/01/31 01:29:55.006,2025/01/31 01:29:59.008,-0.229443,-0.228682,-0.229443,-0.22776,0.000521,10,-2.287835,2025/01/31 01:30:00.015,2025/01/31 01:29:52.005,2.913097,3.001232,2.883258,3.104451,0.091318,10,30.124612,2025/01/31 01:29:57.002,2025/01/31 01:29:53.011
2025/01/31 01:30:10.232,n,-0.365898,-0.364638,-0.365898,-0.363323,0.000942,10,-3.641604,2025/01/31 01:30:10.003,2025/01/31 01:30:09.012,-0.22971,-0.22916,-0.230946,-0.228291,0.000776,10,-2.288595,2025/01/31 01:30:06.013,2025/01/31 01:30:04.002,2.962786,3.031467,2.914206,3.126369,0.091062,10,30.25408,2025/01/31 01:30:03.013,2025/01/31 01:30:01.003
2025/01/31 01:30:20.235,n,-0.363144,-0.364407,-0.365101,-0.363144,0.00062,10,-3.645765,2025/01/31 01:30:17.006,2025/01/31 01:30:20.004,-0.229176,-0.228549,-0.230061,-0.22794,0.000646,10,-2.285956,2025/01/31 01:30:17.006,2025/01/31 01:30:14.005,2.939562,3.024545,2.902031,3.126369,0.09053,10,30.261126,2025/01/31 01:30:16.002,2025/01/31 01:30:11.005
