"Timestamp","TZ","IOKI 1 (A)","IOKI 1_AV (A)","IOKI 1_MN (A)","IOKI 1_MX (A)","IOKI 1_SD (A)","IOKI 1_NUM (A)","IOKI 1_INT (A)","IOKI 1_IMN (A)","IOKI 1_IMX (A)","IOKI 2 (A)","IOKI 2_AV (A)","IOKI 2_MN (A)","IOKI 2_MX (A)","IOKI 2_SD (A)","IOKI 2_NUM (A)","IOKI 2_INT (A)","IOKI 2_IMN (A)","IOKI 2_IMX (A)","K-type (degC)","K-type_AV (degC)","K-type_MN (degC)","K-type_MX (degC)","K-type_SD (degC)","K-type_NUM (degC)","K-type_INT (degC)","K-type_IMN (degC)","K-type_IMX (degC)"
2025/01/30 23:01:30.246,n,-0.41592,-0.41591,-0.416809,-0.414852,0.000587,10,-4.160965,2025/01/30 23:01:27.002,2025/01/30 23:01:23.011,-0.280266,-0.280531,-0.281769,-0.279823,0.000625,10,-2.806058,2025/01/30 23:01:28.005,2025/01/30 23:01:21.002,5.027752,5.009542,4.901886,5.113886,0.084234,10,50.148492,2025/01/30 23:01:24.002,2025/01/30 23:01:29.009
2025/01/30 23:01:40.233,n,-0.415295,-0.415804,-0.417519,-0.414234,0.001116,10,-4.153091,2025/01/30 23:01:38.008,2025/01/30 23:01:31.003,-0.281948,-0.280682,-0.282127,-0.279293,0.000983,10,-2.802424,2025/01/30 23:01:35.008,2025/01/30 23:01:33.013,4.884203,5.00616,4.884203,5.099358,0.096063,10,50.072056,2025/01/30 23:01:40.002,2025/01/30 23:01:32.009
2025/01/30 23:01:50.236,n,-0.417339,-0.416025,-0.417339,-0.415119,0.000781,10,-4.160035,2025/01/30 23:01:50.004,2025/01/30 23:01:47.005,-0.279556,-0.280568,-0.281151,-0.279556,0.00057,10,-2.807409,2025/01/30 23:01:49.002,2025/01/30 23:01:50.004,4.936056,4.996838,4.863284,5.080857,0.083526,10,49.953208,2025/01/30 23:01:49.002,2025/01/30 23:01:41.006
2025/01/30 23:02:00.239,n,-0.415474,-0.416106,-0.416985,-0.415031,0.000671,10,-4.163316,2025/01/30 23:01:54.159,2025/01/30 23:01:51.010,-0.280884,-0.280673,-0.282299,-0.279823,0.000732,10,-2.806989,2025/01/30 23:01:52.002,2025/01/30 23:01:55.014,5.013387,4.93853,4.81916,5.056619,0.096442,10,49.354332,2025/01/30 23:01:59.002,2025/01/30 23:01:51.010
2025/01/30 23:02:10.241,n,-0.415386,-0.415812,-0.416718,-0.414852,0.000681,10,-4.159603,2025/01/30 23:02:07.011,2025/01/30 23:02:03.006,-0.280708,-0.280513,-0.282127,-0.279202,0.000906,10,-2.805936,2025/01/30 23:02:08.002,2025/01/30 23:02:04.011,5.025561,4.910254,4.816943,5.042037,0.097517,10,49.13572,2025/01/30 23:02:05.265,2025/01/30 23:02:07.011
2025/01/30 23:02:20.246,n,-0.41592,-0.41631,-0.41814,-0.414944,0.000949,10,-4.164057,2025/01/30 23:02:17.015,2025/01/30 23:02:11.002,-0.281151,-0.280416,-0.281151,-0.278759,0.000737,10,-2.804748,2025/01/30 23:02:18.003,2025/01/30 23:02:19.009,4.984734,4.892094,4.801327,5.029896,0.082987,10,48.954492,2025/01/30 23:02:15.004,2025/01/30 23:02:13.010
2025/01/30 23:02:30.234,n,-0.415386,-0.415946,-0.416893,-0.415386,0.000502,10,-4.155008,2025/01/30 23:02:22.002,2025/01/30 23:02:28.008,-0.279999,-0.280549,-0.281685,-0.279293,0.000846,10,-2.802874,2025/01/30 23:02:21.002,2025/01/30 23:02:26.012,4.972571,4.892242,4.795863,4.993554,0.090098,10,48.871016,2025/01/30 23:02:28.008,2025/01/30 23:02:23.013
2025/01/30 23:02:40.235,n,-0.416008,-0.415874,-0.416718,-0.414944,0.000575,10,-4.15898,2025/01/30 23:02:37.004,2025/01/30 23:02:35.010,-0.281242,-0.280674,-0.282742,-0.278851,0.001125,10,-2.806599,2025/01/30 23:02:32.012,2025/01/30 23:02:37.004,4.991352,4.855835,4.771577,4.991352,0.082062,10,48.549696,2025/01/30 23:02:31.005,2025/01/30 23:02:40.004
2025/01/30 23:02:50.239,n,-0.415562,-0.415421,-0.41716,-0.414055,0.000846,10,-4.155668,2025/01/30 23:02:46.002,2025/01/30 23:02:49.002,-0.280266,-0.280514,-0.281151,-0.279736,0.000534,10,-2.80649,2025/01/30 23:02:44.263,2025/01/30 23:02:46.002,4.997937,4.877238,4.761648,4.997937,0.101613,10,48.810532,2025/01/30 23:02:42.015,2025/01/30 23:02:50.007
2025/01/30 23:03:00.242,n,-0.415741,-0.41575,-0.417252,-0.414143,0.000921,10,-4.158629,2025/01/30 23:02:55.002,2025/01/30 23:02:58.002,-0.280529,-0.280469,-0.281063,-0.279114,0.000575,10,-2.805371,2025/01/30 23:02:55.002,2025/01/30 23:02:53.006,4.964884,4.860376,4.761648,4.977005,0.092896,10,48.634192,2025/01/30 23:02:59.004,2025/01/30 23:02:54.011
2025/01/30 23:03:10.246,n,-0.338543,-0.338382,-0.339432,-0.337475,0.00054,10,-3.433312,2025/01/30 23:03:07.014,2025/01/30 23:03:03.009,-0.202545,-0.203091,-0.204136,-0.201126,0.00084,10,-2.080269,2025/01/30 23:03:05.004,2025/01/30 23:03:02.004,2.354507,2.240364,2.137803,2.370174,0.099443,10,24.04488,2025/01/30 23:03:05.004,2025/01/30 23:03:04.014
2025/01/30 23:03:20.231,n,-0.339607,-0.338578,-0.339607,-0.337746,0.000575,10,-3.381001,2025/01/30 23:03:20.002,2025/01/30 23:03:16.011,-0.203602,-0.203171,-0.204403,-0.201569,0.000836,10,-2.028731,2025/01/30 23:03:16.011,2025/01/30 23:03:18.005,2.32575,2.251367,2.146489,2.330209,0.080829,10,22.505276,2025/01/30 23:03:15.006,2025/01/30 23:03:14.002
2025/01/30 23:03:30.235,n,-0.338097,-0.338666,-0.339432,-0.337921,0.00054,10,-3.387416,2025/01/30 23:03:24.004,2025/01/30 23:03:25.009,-0.204136,-0.203331,-0.204136,-0.202545,0.000646,10,-2.033066,2025/01/30 23:03:29.014,2025/01/30 23:03:25.009,2.341252,2.221238,2.135597,2.341252,0.09212,10,22.18501,2025/01/30 23:03:28.008,2025/01/30 23:03:30.003
2025/01/30 23:03:40.237,n,-0.338455,-0.338588,-0.339962,-0.337746,0.00063,10,-3.386693,2025/01/30 23:03:34.006,2025/01/30 23:03:35.013,-0.203339,-0.202934,-0.203518,-0.201481,0.000654,10,-2.030323,2025/01/30 23:03:39.002,2025/01/30 23:03:31.007,2.332564,2.258668,2.1511,2.358007,0.086478,10,22.598086,2025/01/30 23:03:32.012,2025/01/30 23:03:36.002
2025/01/30 23:03:50.242,n,-0.339607,-0.338711,-0.340141,-0.336857,0.000942,10,-3.387612,2025/01/30 23:03:46.004,2025/01/30 23:03:42.002,-0.202633,-0.203093,-0.204845,-0.20219,0.000876,10,-2.031923,2025/01/30 23:03:48.015,2025/01/30 23:03:44.010,2.32575,2.258759,2.109986,2.333709,0.084234,10,22.600274,2025/01/30 23:03:45.015,2025/01/30 23:03:47.009
2025/01/30 23:04:00.243,n,-0.340141,-0.339066,-0.340141,-0.337921,0.000781,10,-3.391748,2025/01/30 23:04:00.013,2025/01/30 23:03:55.004,-0.202988,-0.20326,-0.204044,-0.202011,0.000638,10,-2.033228,2025/01/30 23:03:55.004,2025/01/30 23:03:52.003,2.330209,2.223652,2.11438,2.330209,0.087852,10,22.249044,2025/01/30 23:03:55.004,2025/01/30 23:04:00.013
2025/01/30 23:04:10.248,n,-0.337921,-0.338258,-0.339253,-0.33712,0.0007,10,-3.384379,2025/01/30 23:04:02.176,2025/01/30 23:04:01.002,-0.204044,-0.203082,-0.204845,-0.201569,0.000933,10,-2.030576,2025/01/30 23:04:03.011,2025/01/30 23:04:04.002,2.286007,2.216472,2.088959,2.320245,0.096959,10,22.174786,2025/01/30 23:04:04.002,2025/01/30 23:04:06.010
2025/01/30 23:04:20.237,n,-0.338455,-0.338258,-0.340408,-0.33712,0.000913,10,-3.378382,2025/01/30 23:04:19.013,2025/01/30 23:04:15.008,-0.202896,-0.203392,-0.204758,-0.20166,0.000832,10,-2.032513,2025/01/30 23:04:12.009,2025/01/30 23:04:14.004,2.19305,2.181718,2.084539,2.293709,0.076941,10,21.851124,2025/01/30 23:04:18.008,2025/01/30 23:04:16.014
2025/01/30 23:04:30.237,n,-0.337921,-0.338507,-0.339787,-0.337746,0.000575,10,-3.386855,2025/01/30 23:04:23.002,2025/01/30 23:04:21.007,-0.203159,-0.202888,-0.203781,-0.201832,0.000564,10,-2.02967,2025/01/30 23:04:29.002,2025/01/30 23:04:25.011,2.267214,2.189939,2.10443,2.311408,0.09197,10,21.870866,2025/01/30 23:04:21.007,2025/01/30 23:04:23.002
2025/01/30 23:04:40.239,n,-0.339695,-0.338631,-0.339695,-0.337746,0.000671,10,-3.386125,2025/01/30 23:04:40.009,2025/01/30 23:04:31.010,-0.203781,-0.203295,-0.204136,-0.202274,0.000578,10,-2.03306,2025/01/30 23:04:36.004,2025/01/30 23:04:38.015,2.271616,2.189262,2.066863,2.291504,0.093682,10,21.895202,2025/01/30 23:04:38.015,2025/01/30 23:04:36.004
2025/01/30 23:04:50.242,n,-0.339432,-0.338693,-0.340584,-0.33712,0.001029,10,-3.387734,2025/01/30 23:04:43.007,2025/01/30 23:04:46.007,-0.202896,-0.203401,-0.204666,-0.202717,0.000705,10,-2.034825,2025/01/30 23:04:41.233,2025/01/30 23:04:43.007,2.279158,2.183299,2.07129,2.284897,0.094554,10,21.853352,2025/01/30 23:04:45.002,2025/01/30 23:04:47.011
2025/01/30 23:05:00.245,n,-0.338097,-0.338773,-0.33952,-0.338097,0.00054,10,-3.389594,2025/01/30 23:04:51.002,2025/01/30 23:04:59.009,-0.202808,-0.203305,-0.20396,-0.202717,0.000457,10,-2.033816,2025/01/30 23:04:53.010,2025/01/30 23:04:55.004,2.098924,2.1646,2.055842,2.28047,0.09015,10,21.741954,2025/01/30 23:04:59.009,2025/01/30 23:04:57.015
2025/01/30 23:05:10.232,n,-0.339874,-0.339075,-0.339962,-0.337387,0.000869,10,-3.385798,2025/01/30 23:05:01.003,2025/01/30 23:05:09.026,-0.202988,-0.203216,-0.204044,-0.202633,0.000531,10,-2.029635,2025/01/30 23:05:06.012,2025/01/30 23:05:04.002,2.088959,2.190353,2.06576,2.294821,0.09939,10,21.883646,2025/01/30 23:05:02.008,2025/01/30 23:05:04.002
2025/01/30 23:05:20.400,n,-0.338276,-0.338604,-0.339344,-0.337921,0.000488,10,-3.446518,2025/01/30 23:05:19.015,2025/01/30 23:05:15.011,-0.203518,-0.203251,-0.204136,-0.201218,0.000832,10,-2.068054,2025/01/30 23:05:16.015,2025/01/30 23:05:12.011,2.133341,2.182003,2.063588,2.286007,0.081835,10,22.182948,2025/01/30 23:05:13.002,2025/01/30 23:05:11.005
2025/01/30 23:05:30.238,n,-0.338722,-0.338925,-0.339695,-0.338188,0.000475,10,-3.330835,2025/01/30 23:05:24.008,2025/01/30 23:05:26.002,-0.204315,-0.203225,-0.204315,-0.202103,0.000732,10,-1.996876,2025/01/30 23:05:30.007,2025/01/30 23:05:26.002,2.022476,2.109574,2.012536,2.223946,0.086373,10,20.779134,2025/01/30 23:05:26.002,2025/01/30 23:05:25.014
2025/01/30 23:05:40.241,n,-0.338985,-0.338693,-0.33952,-0.337833,0.000515,10,-3.387871,2025/01/30 23:05:36.005,2025/01/30 23:05:33.006,-0.203781,-0.203286,-0.204578,-0.201832,0.000939,10,-2.033788,2025/01/30 23:05:37.010,2025/01/30 23:05:36.005,2.021567,2.088723,2.000379,2.245121,0.0949,10,20.891874,2025/01/30 23:05:33.006,2025/01/30 23:05:35.002
2025/01/30 23:05:50.245,n,-0.338631,-0.3384,-0.33952,-0.33712,0.000709,10,-3.385118,2025/01/30 23:05:46.008,2025/01/30 23:05:41.016,-0.203602,-0.203579,-0.204578,-0.201748,0.000719,10,-2.036525,2025/01/30 23:05:47.015,2025/01/30 23:05:44.014,2.000379,2.118116,2.000379,2.227447,0.089366,10,21.190278,2025/01/30 23:05:50.013,2025/01/30 23:05:42.005
2025/01/30 23:06:00.247,n,-0.337566,-0.338765,-0.341297,-0.337566,0.001128,10,-3.389551,2025/01/30 23:05:57.002,2025/01/30 23:06:00.016,-0.203518,-0.203145,-0.204845,-0.201569,0.000923,10,-2.032091,2025/01/30 23:05:57.002,2025/01/30 23:05:51.002,2.013647,2.12475,2.013647,2.227447,0.083145,10,21.269702,2025/01/30 23:06:00.016,2025/01/30 23:05:51.002
2025/01/30 23:06:10.357,n,-0.338631,-0.33904,-0.340321,-0.337833,0.000781,10,-3.385573,2025/01/30 23:06:09.014,2025/01/30 23:06:08.008,-0.202717,-0.203207,-0.204315,-0.202545,0.000505,10,-2.029896,2025/01/30 23:06:08.008,2025/01/30 23:06:09.014,1.981783,2.116339,1.981783,2.229468,0.101167,10,21.1551,2025/01/30 23:06:10.003,2025/01/30 23:06:01.004
2025/01/30 23:06:20.238,n,-0.338806,-0.338845,-0.339695,-0.337833,0.000598,10,-3.38913,2025/01/30 23:06:13.002,2025/01/30 23:06:11.008,-0.202545,-0.203463,-0.204929,-0.202011,0.000804,10,-2.035187,2025/01/30 23:06:11.008,2025/01/30 23:06:14.007,2.053613,2.097629,1.98825,2.221741,0.086816,10,20.945126,2025/01/30 23:06:13.002,2025/01/30 23:06:18.011
2025/01/30 23:06:30.241,n,-0.338364,-0.338427,-0.339432,-0.337387,0.000587,10,-3.385596,2025/01/30 23:06:21.011,2025/01/30 23:06:23.005,-0.202366,-0.203022,-0.203873,-0.202011,0.000641,10,-2.030966,2025/01/30 23:06:28.014,2025/01/30 23:06:21.011,2.045858,2.127508,2.042584,2.247101,0.079779,10,21.282616,2025/01/30 23:06:23.005,2025/01/30 23:06:28.014
2025/01/30 23:06:40.244,n,-0.338722,-0.338454,-0.340408,-0.337299,0.000822,10,-3.385397,2025/01/30 23:06:31.014,2025/01/30 23:06:37.012,-0.20396,-0.203136,-0.204758,-0.201832,0.001029,10,-2.031162,2025/01/30 23:06:31.014,2025/01/30 23:06:36.009,2.034816,2.136582,2.034816,2.258377,0.08842,10,21.375948,2025/01/30 23:06:40.012,2025/01/30 23:06:31.014
2025/01/30 23:06:50.247,n,-0.338364,-0.338215,-0.33952,-0.337654,0.000552,10,-3.383636,2025/01/30 23:06:46.011,2025/01/30 23:06:49.010,-0.202808,-0.203012,-0.203602,-0.201218,0.000716,10,-2.031485,2025/01/30 23:06:45.006,2025/01/30 23:06:44.094,2.043664,2.123549,1.990647,2.21839,0.089338,10,21.232598,2025/01/30 23:06:46.011,2025/01/30 23:06:41.002
2025/01/30 23:07:00.233,n,-0.338276,-0.338587,-0.339607,-0.337833,0.000575,10,-3.381592,2025/01/30 23:06:58.008,2025/01/30 23:06:59.013,-0.203518,-0.203605,-0.204224,-0.202366,0.000567,10,-2.033003,2025/01/30 23:06:56.014,2025/01/30 23:06:52.009,2.028208,2.111262,2.016956,2.232783,0.084292,10,21.120114,2025/01/30 23:06:56.014,2025/01/30 23:06:54.003
2025/01/30 23:07:10.237,n,-0.338543,-0.338721,-0.339607,-0.337746,0.000527,10,-3.38777,2025/01/30 23:07:02.012,2025/01/30 23:07:01.007,-0.203781,-0.203269,-0.204136,-0.202011,0.000664,10,-2.032967,2025/01/30 23:07:05.011,2025/01/30 23:07:01.007,2.005919,2.138767,2.003713,2.217322,0.091559,10,21.405282,2025/01/30 23:07:06.002,2025/01/30 23:07:08.010
2025/01/30 23:07:20.239,n,-0.338898,-0.33881,-0.340141,-0.337833,0.000671,10,-3.38888,2025/01/30 23:07:11.010,2025/01/30 23:07:15.014,-0.204487,-0.203409,-0.204666,-0.202274,0.000812,10,-2.034306,2025/01/30 23:07:18.014,2025/01/30 23:07:15.014,2.039235,2.131991,2.008108,2.229468,0.099777,10,21.310586,2025/01/30 23:07:16.004,2025/01/30 23:07:11.010
2025/01/30 23:07:30.246,n,-0.338985,-0.338631,-0.33952,-0.337387,0.000728,10,-3.387573,2025/01/30 23:07:22.002,2025/01/30 23:07:25.002,-0.204044,-0.203684,-0.204044,-0.20343,0.000215,10,-2.037822,2025/01/30 23:07:27.011,2025/01/30 23:07:24.012,2.169784,2.092784,1.968357,2.227264,0.094215,10,20.861462,2025/01/30 23:07:25.002,2025/01/30 23:07:21.015
2025/01/30 23:07:40.246,n,-0.338806,-0.338791,-0.339962,-0.337746,0.00062,10,-3.388762,2025/01/30 23:07:34.206,2025/01/30 23:07:32.005,-0.20343,-0.203251,-0.204224,-0.202545,0.000561,10,-2.033383,2025/01/30 23:07:33.010,2025/01/30 23:07:31.002,2.190769,2.064927,1.980705,2.190769,0.085881,10,20.64584,2025/01/30 23:07:35.005,2025/01/30 23:07:40.014
2025/01/30 23:07:50.232,n,-0.337654,-0.338987,-0.340054,-0.337654,0.0007,10,-3.38675,2025/01/30 23:07:44.002,2025/01/30 23:07:50.003,-0.203693,-0.202818,-0.203781,-0.20219,0.000622,10,-2.025822,2025/01/30 23:07:48.006,2025/01/30 23:07:45.319,2.055842,2.087355,1.972761,2.185431,0.077274,10,20.89524,2025/01/30 23:07:48.006,2025/01/30 23:07:49.013
2025/01/30 23:08:00.236,n,-0.338276,-0.33888,-0.339962,-0.338276,0.000552,10,-3.388779,2025/01/30 23:07:58.010,2025/01/30 23:07:54.005,-0.204136,-0.203366,-0.205643,-0.201923,0.001036,10,-2.033587,2025/01/30 23:07:59.015,2025/01/30 23:07:52.011,1.968333,2.078941,1.957305,2.167605,0.095951,10,20.83645,2025/01/30 23:07:57.004,2025/01/30 23:07:52.011
2025/01/30 23:08:10.238,n,-0.339874,-0.338995,-0.339874,-0.337208,0.000921,10,-3.39017,2025/01/30 23:08:07.007,2025/01/30 23:08:06.002,-0.202454,-0.203259,-0.204845,-0.202366,0.000785,10,-2.03403,2025/01/30 23:08:02.029,2025/01/30 23:08:03.006,1.998191,2.088552,1.973887,2.181931,0.088814,10,20.8793,2025/01/30 23:08:09.002,2025/01/30 23:08:04.002
2025/01/30 23:08:20.242,n,-0.338722,-0.338782,-0.339607,-0.337921,0.000552,10,-3.389706,2025/01/30 23:08:14.011,2025/01/30 23:08:16.005,-0.204044,-0.203435,-0.205109,-0.201832,0.001007,10,-2.03421,2025/01/30 23:08:14.011,2025/01/30 23:08:15.017,2.073519,2.072317,1.944046,2.172024,0.093151,10,20.674866,2025/01/30 23:08:19.005,2025/01/30 23:08:11.012
2025/01/30 23:08:30.245,n,-0.339253,-0.339074,-0.339607,-0.338009,0.000515,10,-3.391659,2025/01/30 23:08:23.010,2025/01/30 23:08:22.004,-0.204044,-0.203587,-0.204666,-0.202103,0.000728,10,-2.036408,2025/01/30 23:08:27.013,2025/01/30 23:08:21.015,2.137783,2.023936,1.965048,2.157615,0.08149,10,20.213082,2025/01/30 23:08:29.007,2025/01/30 23:08:27.013
2025/01/30 23:08:40.248,n,-0.337921,-0.338809,-0.339874,-0.337921,0.000671,10,-3.389569,2025/01/30 23:08:38.005,2025/01/30 23:08:40.016,-0.203602,-0.203197,-0.204403,-0.202103,0.000737,10,-2.032689,2025/01/30 23:08:36.011,2025/01/30 23:08:34.002,2.152108,2.036877,1.936309,2.153196,0.100028,10,20.3639,2025/01/30 23:08:35.006,2025/01/30 23:08:31.002
2025/01/30 23:08:50.236,n,-0.338097,-0.3384,-0.339962,-0.33712,0.000869,10,-3.379485,2025/01/30 23:08:47.003,2025/01/30 23:08:44.004,-0.202808,-0.203091,-0.204044,-0.202011,0.00063,10,-2.02866,2025/01/30 23:08:44.004,2025/01/30 23:08:49.014,2.132205,2.036974,1.94184,2.132205,0.079504,10,20.350574,2025/01/30 23:08:45.009,2025/01/30 23:08:50.003
2025/01/30 23:09:00.237,n,-0.338276,-0.338853,-0.33952,-0.337833,0.000575,10,-3.389381,2025/01/30 23:08:55.013,2025/01/30 23:08:57.006,-0.203873,-0.203649,-0.2052,-0.202717,0.000698,10,-2.036402,2025/01/30 23:08:53.002,2025/01/30 23:08:59.002,2.113208,2.037856,1.938531,2.135521,0.085799,10,20.382036,2025/01/30 23:08:55.013,2025/01/30 23:08:59.002
2025/01/30 23:09:10.242,n,-0.338455,-0.338942,-0.340054,-0.338364,0.000598,10,-3.390343,2025/01/30 23:09:07.009,2025/01/30 23:09:04.010,-0.20396,-0.203499,-0.204578,-0.202274,0.000752,10,-2.035319,2025/01/30 23:09:04.010,2025/01/30 23:09:08.015,2.013855,2.011428,1.949568,2.154299,0.076008,10,20.170354,2025/01/30 23:09:01.011,2025/01/30 23:09:06.004
2025/01/30 23:09:20.244,n,-0.337746,-0.338676,-0.339432,-0.337746,0.000641,10,-3.388313,2025/01/30 23:09:15.002,2025/01/30 23:09:19.006,-0.203693,-0.203011,-0.20396,-0.20166,0.000812,10,-2.030964,2025/01/30 23:09:12.002,2025/01/30 23:09:18.002,1.965008,2.068615,1.940728,2.158726,0.094941,10,20.718426,2025/01/30 23:09:17.013,2025/01/30 23:09:15.002
2025/01/30 23:09:30.248,n,-0.338898,-0.338543,-0.339787,-0.337032,0.000949,10,-3.385791,2025/01/30 23:09:25.005,2025/01/30 23:09:23.012,-0.202717,-0.203268,-0.204044,-0.202454,0.000502,10,-2.03373,2025/01/30 23:09:21.002,2025/01/30 23:09:29.010,2.13998,2.059919,1.952858,2.148752,0.082803,10,20.516916,2025/01/30 23:09:23.012,2025/01/30 23:09:21.002
2025/01/30 23:09:40.235,n,-0.338364,-0.338765,-0.340054,-0.337921,0.000587,10,-3.383786,2025/01/30 23:09:33.015,2025/01/30 23:09:37.003,-0.203873,-0.203287,-0.203873,-0.202454,0.000411,10,-2.029795,2025/01/30 23:09:40.003,2025/01/30 23:09:36.002,2.131076,2.072296,1.963896,2.174194,0.079286,10,20.704916,2025/01/30 23:09:38.007,2025/01/30 23:09:36.002
2025/01/30 23:09:50.237,n,-0.337566,-0.338791,-0.340141,-0.337566,0.000838,10,-3.388848,2025/01/30 23:09:46.017,2025/01/30 23:09:50.005,-0.202808,-0.203286,-0.204315,-0.202103,0.000688,10,-2.033966,2025/01/30 23:09:41.007,2025/01/30 23:09:42.333,1.974947,2.034023,1.951749,2.181005,0.092117,10,20.390232,2025/01/30 23:09:42.333,2025/01/30 23:09:49.015
2025/01/30 23:10:00.239,n,-0.338985,-0.338498,-0.339695,-0.336857,0.000838,10,-3.385336,2025/01/30 23:09:58.013,2025/01/30 23:09:59.002,-0.204666,-0.203419,-0.204929,-0.20166,0.000956,10,-2.033914,2025/01/30 23:09:58.013,2025/01/30 23:09:52.015,1.998374,2.046843,1.976044,2.177502,0.085257,10,20.461522,2025/01/30 23:09:56.003,2025/01/30 23:09:55.015
2025/01/30 23:10:10.309,n,-0.338097,-0.338009,-0.338543,-0.337387,0.000415,10,-3.405201,2025/01/30 23:10:08.019,2025/01/30 23:10:05.002,-0.203602,-0.203214,-0.204044,-0.202011,0.000686,10,-2.047545,2025/01/30 23:10:04.012,2025/01/30 23:10:08.019,2.152052,2.088045,1.985075,2.194261,0.092832,10,20.954902,2025/01/30 23:10:02.002,2025/01/30 23:10:04.012
2025/01/30 23:10:20.246,n,-0.338097,-0.338684,-0.340141,-0.336945,0.00099,10,-3.364325,2025/01/30 23:10:18.004,2025/01/30 23:10:14.015,-0.201389,-0.202799,-0.203693,-0.201389,0.000799,10,-2.015575,2025/01/30 23:10:16.002,2025/01/30 23:10:20.014,2.115445,2.091187,2.008083,2.186332,0.074202,10,20.793678,2025/01/30 23:10:18.004,2025/01/30 23:10:19.010
2025/01/30 23:10:30.248,n,-0.337654,-0.338684,-0.339874,-0.337654,0.000772,10,-3.387804,2025/01/30 23:10:22.008,2025/01/30 23:10:30.017,-0.203339,-0.203304,-0.204136,-0.202274,0.000531,10,-2.032526,2025/01/30 23:10:21.247,2025/01/30 23:10:22.008,1.965182,2.096224,1.965182,2.197375,0.083737,10,21.037172,2025/01/30 23:10:30.017,2025/01/30 23:10:28.006
2025/01/30 23:10:40.235,n,-0.339432,-0.338907,-0.340672,-0.337654,0.000921,10,-3.383717,2025/01/30 23:10:31.006,2025/01/30 23:10:33.017,-0.204044,-0.203532,-0.204136,-0.202366,0.00054,10,-2.032283,2025/01/30 23:10:34.003,2025/01/30 23:10:36.015,2.142136,2.081143,1.952802,2.177487,0.084855,10,20.696674,2025/01/30 23:10:39.015,2025/01/30 23:10:31.006
2025/01/30 23:10:50.239,n,-0.339607,-0.33849,-0.339607,-0.337032,0.000755,10,-3.385718,2025/01/30 23:10:50.007,2025/01/30 23:10:48.013,-0.204578,-0.203259,-0.204578,-0.201481,0.000844,10,-2.032881,2025/01/30 23:10:50.007,2025/01/30 23:10:45.014,2.154289,2.084169,1.963853,2.160905,0.084452,10,20.840862,2025/01/30 23:10:42.014,2025/01/30 23:10:43.003
2025/01/30 23:11:00.390,n,-0.337475,-0.338107,-0.339962,-0.337387,0.00083,10,-3.43625,2025/01/30 23:10:55.016,2025/01/30 23:10:58.015,-0.205021,-0.202977,-0.205021,-0.202011,0.000842,10,-2.062174,2025/01/30 23:11:00.167,2025/01/30 23:10:53.007,2.160913,2.073605,1.976201,2.176358,0.083615,10,21.075646,2025/01/30 23:10:58.015,2025/01/30 23:10:52.002
2025/01/30 23:11:10.245,n,-0.339165,-0.338445,-0.340054,-0.337566,0.000822,10,-3.33185,2025/01/30 23:11:02.005,2025/01/30 23:11:06.009,-0.203518,-0.203172,-0.204578,-0.202103,0.000785,10,-2.001258,2025/01/30 23:11:08.003,2025/01/30 23:11:07.014,2.009369,2.046168,1.977112,2.176384,0.080049,10,20.217456,2025/01/30 23:11:06.009,2025/01/30 23:11:08.003
2025/01/30 23:11:20.249,n,-0.339432,-0.338569,-0.339432,-0.337032,0.000709,10,-3.386453,2025/01/30 23:11:20.016,2025/01/30 23:11:15.006,-0.203873,-0.203597,-0.204487,-0.202988,0.000601,10,-2.036333,2025/01/30 23:11:18.005,2025/01/30 23:11:11.003,2.169701,2.061888,1.962767,2.18761,0.092846,10,20.542684,2025/01/30 23:11:15.006,2025/01/30 23:11:17.016
2025/01/30 23:11:30.234,n,-0.338898,-0.338932,-0.339787,-0.337475,0.000737,10,-3.385075,2025/01/30 23:11:29.014,2025/01/30 23:11:27.003,-0.203518,-0.203516,-0.204487,-0.201832,0.000716,10,-2.032631,2025/01/30 23:11:26.015,2025/01/30 23:11:24.004,1.984873,2.047929,1.971807,2.182984,0.089437,10,20.542978,2025/01/30 23:11:24.004,2025/01/30 23:11:23.015
2025/01/30 23:11:40.238,n,-0.339344,-0.339182,-0.340851,-0.338364,0.000746,10,-3.392635,2025/01/30 23:11:35.012,2025/01/30 23:11:31.008,-0.203251,-0.203445,-0.204403,-0.201832,0.000686,10,-2.035257,2025/01/30 23:11:33.003,2025/01/30 23:11:31.008,1.994965,2.064772,1.967379,2.178539,0.091512,10,20.658256,2025/01/30 23:11:33.003,2025/01/30 23:11:38.012
2025/01/30 23:11:50.440,n,-0.338898,-0.33888,-0.339695,-0.338188,0.000431,10,-3.460065,2025/01/30 23:11:42.017,2025/01/30 23:11:41.011,-0.202988,-0.203463,-0.204487,-0.202366,0.000721,10,-2.077358,2025/01/30 23:11:44.010,2025/01/30 23:11:43.005,2.128877,2.125879,2.000522,2.193091,0.075439,10,21.629666,2025/01/30 23:11:43.005,2025/01/30 23:11:44.010
2025/01/30 23:12:00.244,n,-0.338364,-0.338773,-0.340141,-0.337921,0.000709,10,-3.319043,2025/01/30 23:11:56.198,2025/01/30 23:11:53.009,-0.203602,-0.203321,-0.204666,-0.202454,0.000561,10,-1.991636,2025/01/30 23:11:59.007,2025/01/30 23:11:58.002,2.225123,2.177842,2.036937,2.251644,0.094851,10,21.29337,2025/01/30 23:11:52.003,2025/01/30 23:11:59.007
