"Timestamp","TZ","IOKI 1 (A)","IOKI 1_AV (A)","IOKI 1_MN (A)","IOKI 1_MX (A)","IOKI 1_SD (A)","IOKI 1_NUM (A)","IOKI 1_INT (A)","IOKI 1_IMN (A)","IOKI 1_IMX (A)","IOKI 2 (mV)","IOKI 2_AV (mV)","IOKI 2_MN (mV)","IOKI 2_MX (mV)","IOKI 2_SD (mV)","IOKI 2_NUM (mV)","IOKI 2_INT (mV)","IOKI 2_IMN (mV)","IOKI 2_IMX (mV)","K-type (degC)","K-type_AV (degC)","K-type_MN (degC)","K-type_MX (degC)","K-type_SD (degC)","K-type_NUM (degC)","K-type_INT (degC)","K-type_IMN (degC)","K-type_IMX (degC)"
2025/01/31 09:12:10.340,n,36.287828,35.030744,32.40892,37.702036,1.605046,10,353.89896,2025/01/31 09:12:04.004,2025/01/31 09:12:05.009,35.526472,36.141472,34.593244,37.69026,1.063521,10,363.4612,2025/01/31 09:12:05.009,2025/01/31 09:12:08.061,6.952955,6.943096,6.920833,6.979183,0.021553,10,69.957192,2025/01/31 09:12:03.002,2025/01/31 09:12:05.009
2025/01/31 09:12:20.434,n,37.443984,36.158264,33.927016,38.901408,1.491003,10,360.37504,2025/01/31 09:12:13.002,2025/01/31 09:12:16.064,33.36464,34.958264,33.116684,38.076184,1.712552,10,349.9948,2025/01/31 09:12:16.064,2025/01/31 09:12:13.002,6.951848,6.964816,6.949454,6.980276,0.0115,10,69.524512,2025/01/31 09:12:16.064,2025/01/31 09:12:18.065
2025/01/31 09:12:30.374,n,34.866252,35.293796,32.359996,37.20128,1.500579,10,354.07848,2025/01/31 09:12:29.004,2025/01/31 09:12:28.068,35.927412,35.773952,34.536024,37.176804,1.004493,10,356.44008,2025/01/31 09:12:26.060,2025/01/31 09:12:29.004,6.96927,6.97403,6.954984,7.000103,0.01315,10,69.718336,2025/01/31 09:12:22.088,2025/01/31 09:12:24.077
2025/01/31 09:12:40.341,n,35.204876,34.896328,31.57115,37.554184,1.722754,10,347.85944,2025/01/31 09:12:34.065,2025/01/31 09:12:35.002,36.53584,36.170032,34.461316,38.41072,1.276414,10,360.09628,2025/01/31 09:12:35.002,2025/01/31 09:12:38.043,6.995891,6.984489,6.967067,7.001228,0.011934,10,69.617472,2025/01/31 09:12:35.002,2025/01/31 09:12:34.065
2025/01/31 09:12:50.451,n,34.49708,35.14456,32.619552,37.178392,1.328564,10,353.7536,2025/01/31 09:12:49.010,2025/01/31 09:12:47.002,35.613724,35.817912,33.147808,38.338396,1.545182,10,359.77456,2025/01/31 09:12:47.002,2025/01/31 09:12:46.081,6.994785,7.000416,6.964866,7.022118,0.015516,10,70.306552,2025/01/31 09:12:48.266,2025/01/31 09:12:41.002
2025/01/31 09:13:00.478,n,37.15236,36.333112,33.761028,38.862224,1.801391,10,361.92268,2025/01/31 09:12:56.079,2025/01/31 09:12:57.002,36.777172,34.966668,31.421126,37.967576,2.23968,10,348.99468,2025/01/31 09:12:57.002,2025/01/31 09:12:53.002,6.978087,6.973412,6.932967,7.005631,0.020833,10,69.715024,2025/01/31 09:12:55.008,2025/01/31 09:12:58.058
2025/01/31 09:13:10.464,n,36.251508,35.78492,33.814524,37.403028,1.151501,10,358.39992,2025/01/31 09:13:04.108,2025/01/31 09:13:06.154,34.256876,35.632272,34.256876,37.348676,1.020302,10,357.59612,2025/01/31 09:13:10.072,2025/01/31 09:13:09.002,6.937352,6.967243,6.937352,7.006675,0.02202,10,69.71736,2025/01/31 09:13:10.072,2025/01/31 09:13:05.002
2025/01/31 09:13:20.578,n,35.4543,35.777984,33.135846,38.291948,1.489984,10,358.29536,2025/01/31 09:13:16.091,2025/01/31 09:13:11.010,37.929884,36.76354,33.538254,39.128552,1.850066,10,366.011,2025/01/31 09:13:11.010,2025/01/31 09:13:16.091,6.989075,6.956961,6.926374,6.989075,0.016977,10,69.570088,2025/01/31 09:13:19.004,2025/01/31 09:13:20.076
2025/01/31 09:13:30.437,n,38.371416,35.698988,33.646804,38.371416,1.396649,10,355.83548,2025/01/31 09:13:21.002,2025/01/31 09:13:30.078,35.055376,36.600944,35.055376,38.935104,1.085535,10,367.24172,2025/01/31 09:13:30.078,2025/01/31 09:13:28.051,6.973838,6.968961,6.945031,6.989075,0.015073,10,69.710672,2025/01/31 09:13:26.040,2025/01/31 09:13:24.051
2025/01/31 09:13:40.498,n,36.782728,35.825708,33.221966,37.8961,1.439612,10,360.84952,2025/01/31 09:13:39.010,2025/01/31 09:13:32.109,35.850628,36.846108,35.042648,38.7422,1.179524,10,370.01688,2025/01/31 09:13:33.011,2025/01/31 09:13:39.010,6.993466,6.997696,6.963751,7.0364,0.020995,10,70.328704,2025/01/31 09:13:33.011,2025/01/31 09:13:38.126
2025/01/31 09:13:50.497,n,33.707504,36.558128,33.525498,39.637956,2.179499,10,368.21652,2025/01/31 09:13:44.193,2025/01/31 09:13:47.002,35.130932,35.14688,32.975354,39.152848,2.028711,10,352.35844,2025/01/31 09:13:49.002,2025/01/31 09:13:44.193,6.996795,6.996321,6.970546,7.017696,0.015841,10,70.159304,2025/01/31 09:13:47.002,2025/01/31 09:13:46.019
2025/01/31 09:14:00.388,n,36.106156,35.506268,33.255478,37.250164,1.439763,10,353.25868,2025/01/31 09:13:56.078,2025/01/31 09:13:53.002,35.037856,36.1769,33.436356,40.703476,2.234733,10,361.01804,2025/01/31 09:13:58.102,2025/01/31 09:13:52.061,7.025394,7.02225,7.004487,7.0364,0.010253,10,69.999352,2025/01/31 09:13:57.006,2025/01/31 09:13:55.205
2025/01/31 09:14:10.280,n,38.307724,36.798212,34.305436,38.487776,1.55009,10,363.80584,2025/01/31 09:14:06.014,2025/01/31 09:14:04.032,33.471356,34.94592,33.471356,36.675948,1.004115,10,346.97612,2025/01/31 09:14:10.040,2025/01/31 09:14:03.004,6.973665,6.989726,6.973665,7.010226,0.01289,10,69.303032,2025/01/31 09:14:10.040,2025/01/31 09:14:01.044
2025/01/31 09:14:20.258,n,37.482556,35.603048,32.785964,37.482556,1.57233,10,355.50688,2025/01/31 09:14:16.007,2025/01/31 09:14:20.013,32.94902,35.449852,32.94902,37.823868,1.443376,10,353.76664,2025/01/31 09:14:20.013,2025/01/31 09:14:17.013,6.956263,6.966496,6.936416,6.99367,0.015073,10,69.48852,2025/01/31 09:14:17.013,2025/01/31 09:14:13.034
2025/01/31 09:14:30.268,n,34.10078,34.834608,32.806748,36.282304,1.192743,10,349.6566,2025/01/31 09:14:25.005,2025/01/31 09:14:24.002,35.09752,35.36148,33.883164,37.613964,1.240371,10,352.22844,2025/01/31 09:14:26.012,2025/01/31 09:14:25.005,6.965952,6.960955,6.934036,6.991469,0.018688,10,69.529504,2025/01/31 09:14:28.009,2025/01/31 09:14:26.012
2025/01/31 09:14:40.435,n,37.378612,36.489404,34.09602,38.708476,1.70299,10,370.63864,2025/01/31 09:14:33.002,2025/01/31 09:14:36.002,34.536816,35.458792,33.412456,37.272228,1.249957,10,362.24212,2025/01/31 09:14:34.005,2025/01/31 09:14:37.004,6.931822,6.935705,6.919718,6.953838,0.009568,10,70.804664,2025/01/31 09:14:38.008,2025/01/31 09:14:32.011
2025/01/31 09:14:50.274,n,37.758648,37.214964,35.150036,39.268596,1.388546,10,364.536,2025/01/31 09:14:42.012,2025/01/31 09:14:48.011,34.399304,35.354424,33.317612,36.965288,1.186632,10,346.49004,2025/01/31 09:14:43.002,2025/01/31 09:14:48.011,6.919718,6.941227,6.919718,6.957145,0.0115,10,68.016576,2025/01/31 09:14:50.006,2025/01/31 09:14:47.006
2025/01/31 09:15:00.269,n,37.093216,36.53718,32.425766,38.707684,2.267702,10,365.8536,2025/01/31 09:14:53.005,2025/01/31 09:14:54.010,36.283888,35.419384,33.099132,36.827008,1.248132,10,353.30508,2025/01/31 09:14:54.010,2025/01/31 09:14:53.005,6.967059,6.937152,6.923027,6.967059,0.013656,10,69.364712,2025/01/31 09:14:52.002,2025/01/31 09:15:00.009
2025/01/31 09:15:10.243,n,35.069688,36.632332,34.79802,38.81984,1.454795,10,367.40252,2025/01/31 09:15:07.012,2025/01/31 09:15:04.013,34.683732,35.659476,33.443528,37.872544,1.742637,10,357.70268,2025/01/31 09:15:06.008,2025/01/31 09:15:03.045,6.970546,6.962249,6.923027,6.991259,0.021866,10,69.656552,2025/01/31 09:15:01.015,2025/01/31 09:15:05.002
2025/01/31 09:15:20.231,n,36.341504,35.681024,33.02171,37.760996,1.49801,10,355.8292,2025/01/31 09:15:13.011,2025/01/31 09:15:14.002,34.084856,35.796448,33.544602,37.610028,1.596777,10,357.90628,2025/01/31 09:15:14.002,2025/01/31 09:15:11.024,6.962644,6.976588,6.960474,7.004487,0.015073,10,69.688488,2025/01/31 09:15:19.129,2025/01/31 09:15:16.011
2025/01/31 09:15:30.402,n,37.193376,35.600716,34.0554,37.193376,1.028616,10,355.59624,2025/01/31 09:15:27.003,2025/01/31 09:15:30.003,35.59788,36.092948,33.228374,39.199748,1.941416,10,360.18912,2025/01/31 09:15:23.014,2025/01/31 09:15:27.003,7.004487,6.988326,6.939584,7.037496,0.028348,10,69.864736,2025/01/31 09:15:21.027,2025/01/31 09:15:28.008
2025/01/31 09:15:40.238,n,33.292126,35.22384,33.292126,38.644116,1.675174,10,354.28028,2025/01/31 09:15:40.005,2025/01/31 09:15:36.002,36.438548,36.037148,33.63484,38.60484,1.570984,10,359.9864,2025/01/31 09:15:36.002,2025/01/31 09:15:31.088,6.985766,6.994226,6.963924,7.018995,0.019225,10,69.971152,2025/01/31 09:15:39.016,2025/01/31 09:15:34.006
2025/01/31 09:15:50.241,n,35.69456,35.019528,33.009686,39.652848,2.013895,10,349.3042,2025/01/31 09:15:41.043,2025/01/31 09:15:46.004,37.503828,36.01684,33.5869,38.44374,1.615524,10,359.7032,2025/01/31 09:15:49.043,2025/01/31 09:15:45.057,6.981363,6.991075,6.975866,7.006675,0.011646,10,69.936816,2025/01/31 09:15:42.002,2025/01/31 09:15:44.010
2025/01/31 09:16:00.244,n,38.523144,36.24124,32.48341,39.62382,2.212702,10,361.23328,2025/01/31 09:15:54.013,2025/01/31 09:15:56.007,34.956584,34.639504,33.051254,38.564768,1.673813,10,347.51688,2025/01/31 09:15:57.046,2025/01/31 09:15:54.013,7.004487,6.990328,6.971451,7.004487,0.009744,10,69.914392,2025/01/31 09:15:51.047,2025/01/31 09:16:00.012
2025/01/31 09:16:10.247,n,38.043896,35.639776,33.096722,38.043896,1.579422,10,356.54104,2025/01/31 09:16:01.053,2025/01/31 09:16:10.016,32.833176,36.189196,32.833176,38.684128,2.238202,10,363.55564,2025/01/31 09:16:10.016,2025/01/31 09:16:01.053,6.943987,6.971861,6.943987,6.990361,0.016573,10,69.781176,2025/01/31 09:16:10.016,2025/01/31 09:16:08.006
2025/01/31 09:16:20.430,n,32.38887,35.483772,32.38887,38.58046,2.07898,10,357.16316,2025/01/31 09:16:20.002,2025/01/31 09:16:11.101,33.018478,35.440168,33.018478,38.14238,1.811033,10,353.5434,2025/01/31 09:16:20.002,2025/01/31 09:16:19.007,7.012376,6.987809,6.962847,7.019032,0.022097,10,69.746624,2025/01/31 09:16:15.030,2025/01/31 09:16:17.098
2025/01/31 09:16:30.241,n,31.57838,35.970788,31.57838,39.561108,2.294246,10,360.39808,2025/01/31 09:16:30.006,2025/01/31 09:16:28.011,35.332012,35.345128,32.51707,38.094312,1.563611,10,352.21356,2025/01/31 09:16:21.098,2025/01/31 09:16:22.012,7.096929,7.049515,7.002476,7.096929,0.036037,10,70.475744,2025/01/31 09:16:21.098,2025/01/31 09:16:30.006
2025/01/31 09:16:40.241,n,33.70192,34.998148,33.632428,36.302836,0.931695,10,348.89656,2025/01/31 09:16:35.050,2025/01/31 09:16:34.010,35.833996,35.428732,33.375808,38.394212,1.69443,10,354.09956,2025/01/31 09:16:39.057,2025/01/31 09:16:37.201,7.136554,7.112335,7.083721,7.136554,0.016675,10,71.125248,2025/01/31 09:16:34.010,2025/01/31 09:16:40.009
2025/01/31 09:16:50.245,n,33.729904,35.345728,32.96339,36.835708,1.413715,10,353.109,2025/01/31 09:16:44.013,2025/01/31 09:16:43.052,36.747148,36.117504,31.918834,38.475964,2.182584,10,360.7672,2025/01/31 09:16:48.200,2025/01/31 09:16:44.013,7.109074,7.103297,7.065001,7.122474,0.018136,10,71.077176,2025/01/31 09:16:48.200,2025/01/31 09:16:45.102
2025/01/31 09:17:00.248,n,32.448196,35.619036,32.448196,39.023636,1.844427,10,357.4506,2025/01/31 09:17:00.016,2025/01/31 09:16:52.007,35.746076,35.581456,33.226758,38.66136,1.915987,10,356.22472,2025/01/31 09:16:53.081,2025/01/31 09:16:55.091,7.085953,7.084236,7.061725,7.10686,0.014499,10,70.878088,2025/01/31 09:16:55.091,2025/01/31 09:16:52.007
2025/01/31 09:17:10.505,n,34.678972,35.640932,33.945384,38.207748,1.485937,10,354.74156,2025/01/31 09:17:01.108,2025/01/31 09:17:08.008,36.874432,35.717816,32.34077,38.028916,1.823839,10,356.10072,2025/01/31 09:17:02.010,2025/01/31 09:17:05.089,7.110151,7.086881,7.059728,7.118956,0.021156,10,70.766288,2025/01/31 09:17:06.014,2025/01/31 09:17:07.059
2025/01/31 09:17:20.238,n,36.492204,36.421832,34.96928,37.388048,0.724089,10,363.39956,2025/01/31 09:17:17.090,2025/01/31 09:17:15.022,34.55192,35.012328,33.590072,38.347792,1.450014,10,351.4776,2025/01/31 09:17:12.013,2025/01/31 09:17:17.090,7.074909,7.080174,7.061912,7.11235,0.014846,10,70.842648,2025/01/31 09:17:18.012,2025/01/31 09:17:13.039
2025/01/31 09:17:30.224,n,35.659708,35.358824,33.258622,37.414836,1.255803,10,353.6514,2025/01/31 09:17:24.010,2025/01/31 09:17:23.049,34.709152,36.107832,33.598856,37.885144,1.242818,10,361.23156,2025/01/31 09:17:28.015,2025/01/31 09:17:24.010,7.110329,7.084696,7.059523,7.110329,0.018322,10,70.800808,2025/01/31 09:17:21.062,2025/01/31 09:17:30.002
2025/01/31 09:17:40.246,n,38.464184,35.168004,32.396892,38.464184,2.055069,10,350.55528,2025/01/31 09:17:32.002,2025/01/31 09:17:40.013,33.61006,36.2323,33.407666,38.34938,1.809384,10,363.27096,2025/01/31 09:17:37.050,2025/01/31 09:17:35.049,7.088315,7.084319,7.054203,7.107967,0.018779,10,70.928976,2025/01/31 09:17:38.003,2025/01/31 09:17:32.002
2025/01/31 09:17:50.247,n,36.527904,34.082632,31.874034,36.527904,1.555715,10,341.86956,2025/01/31 09:17:42.002,2025/01/31 09:17:50.017,33.861616,35.974844,32.901074,37.840344,1.510524,10,359.82988,2025/01/31 09:17:47.080,2025/01/31 09:17:41.042,7.047436,7.078082,7.012376,7.101524,0.027498,10,70.829704,2025/01/31 09:17:49.082,2025/01/31 09:17:46.011
2025/01/31 09:18:00.234,n,36.929728,34.667532,32.705978,36.929728,1.410795,10,345.90112,2025/01/31 09:17:55.180,2025/01/31 09:18:00.002,32.97218,36.190308,32.97218,38.987592,1.699769,10,361.74736,2025/01/31 09:18:00.002,2025/01/31 09:17:59.025,7.027594,7.041165,7.02208,7.070506,0.01647,10,70.32028,2025/01/31 09:17:57.021,2025/01/31 09:17:51.013
2025/01/31 09:18:10.238,n,36.451152,35.644524,33.176526,37.380992,1.365656,10,356.70784,2025/01/31 09:18:06.002,2025/01/31 09:18:05.002,32.843548,35.311344,32.843548,38.551408,1.813129,10,353.1808,2025/01/31 09:18:10.003,2025/01/31 09:18:01.017,7.074017,7.035489,6.992385,7.085023,0.030258,10,70.334352,2025/01/31 09:18:03.015,2025/01/31 09:18:09.002
2025/01/31 09:18:20.226,n,35.833204,35.720244,34.11912,37.85606,1.278622,10,357.46416,2025/01/31 09:18:17.002,2025/01/31 09:18:15.002,37.6187,35.979836,33.112682,39.286572,2.040816,10,357.50744,2025/01/31 09:18:14.010,2025/01/31 09:18:11.002,7.050717,7.056936,7.014577,7.093652,0.021943,10,70.58032,2025/01/31 09:18:17.002,2025/01/31 09:18:15.002
2025/01/31 09:18:30.229,n,38.007616,35.655272,33.300884,38.007616,1.478506,10,355.44796,2025/01/31 09:18:28.002,2025/01/31 09:18:30.002,35.380444,36.039316,32.611558,37.85368,1.600273,10,361.49208,2025/01/31 09:18:23.002,2025/01/31 09:18:21.002,7.006687,7.022424,7.005579,7.061725,0.019661,10,70.24648,2025/01/31 09:18:28.002,2025/01/31 09:18:21.002
2025/01/31 09:18:40.230,n,36.425948,35.653056,34.067336,38.372968,1.380081,10,357.23308,2025/01/31 09:18:39.002,2025/01/31 09:18:35.003,37.095532,36.04278,32.94423,39.703752,2.024562,10,359.67768,2025/01/31 09:18:31.002,2025/01/31 09:18:33.002,6.983578,6.999696,6.982453,7.019896,0.013902,10,70.006672,2025/01/31 09:18:38.005,2025/01/31 09:18:31.002
2025/01/31 09:18:50.234,n,37.46446,35.941956,34.097608,37.46446,1.019504,10,358.74248,2025/01/31 09:18:45.239,2025/01/31 09:18:50.003,35.582012,36.303628,33.233136,38.702196,1.937836,10,363.44108,2025/01/31 09:18:44.003,2025/01/31 09:18:45.239,6.95385,6.973073,6.95385,7.003552,0.015625,10,69.752392,2025/01/31 09:18:49.013,2025/01/31 09:18:41.003
2025/01/31 09:19:00.237,n,38.510544,35.006244,31.760298,38.510544,2.086404,10,349.55644,2025/01/31 09:18:54.002,2025/01/31 09:19:00.003,34.997784,35.716776,33.844864,39.061992,1.522865,10,357.46832,2025/01/31 09:18:55.002,2025/01/31 09:18:58.002,7.001362,6.99098,6.974752,7.004482,0.009207,10,69.887704,2025/01/31 09:18:58.002,2025/01/31 09:18:54.002
2025/01/31 09:19:10.241,n,35.681932,35.61142,32.476208,38.81044,1.932453,10,357.63016,2025/01/31 09:19:09.002,2025/01/31 09:19:08.047,35.847456,35.283116,32.339978,36.90446,1.546866,10,352.21288,2025/01/31 09:19:08.047,2025/01/31 09:19:03.004,7.002298,6.999353,6.972584,7.020102,0.016053,10,69.986808,2025/01/31 09:19:02.111,2025/01/31 09:19:08.047
2025/01/31 09:19:20.227,n,34.45814,36.012156,32.891494,39.637956,2.245728,10,361.21224,2025/01/31 09:19:19.002,2025/01/31 09:19:17.002,37.595104,35.351168,31.989238,37.595104,1.995057,10,352.47124,2025/01/31 09:19:17.002,2025/01/31 09:19:20.002,6.953863,6.980348,6.953863,7.005574,0.016776,10,69.82988,2025/01/31 09:19:20.002,2025/01/31 09:19:11.013
2025/01/31 09:19:31.088,n,35.057996,35.475036,33.23872,37.34944,1.18251,10,385.27156,2025/01/31 09:19:26.002,2025/01/31 09:19:29.002,33.595684,35.524104,33.558916,37.432172,1.54462,10,385.87404,2025/01/31 09:19:29.002,2025/01/31 09:19:28.098,6.967264,6.973518,6.950568,6.991273,0.0115,10,75.67072,2025/01/31 09:19:23.002,2025/01/31 09:19:25.003
2025/01/31 09:19:40.282,n,34.821024,35.730712,34.03068,39.814988,1.636644,10,329.36148,2025/01/31 09:19:33.002,2025/01/31 09:19:38.050,37.340008,35.918504,33.669176,38.010788,1.452033,10,330.02374,2025/01/31 09:19:31.181,2025/01/31 09:19:32.041,6.985793,6.975461,6.948353,6.990196,0.014264,10,64.140076,2025/01/31 09:19:38.050,2025/01/31 09:19:31.181
2025/01/31 09:19:50.257,n,38.800276,35.569756,33.63484,38.800276,1.632262,10,352.22108,2025/01/31 09:19:45.002,2025/01/31 09:19:50.005,32.097638,35.812956,32.097638,38.982924,2.256357,10,358.9222,2025/01/31 09:19:50.005,2025/01/31 09:19:42.167,6.980269,6.982829,6.961562,7.003406,0.011646,10,69.507872,2025/01/31 09:19:47.004,2025/01/31 09:19:45.002
2025/01/31 09:20:00.277,n,36.339124,35.96856,33.137432,38.493268,1.659163,10,360.78144,2025/01/31 09:19:51.002,2025/01/31 09:19:58.028,35.796,35.755516,33.339154,38.56004,1.64962,10,355.77464,2025/01/31 09:19:52.035,2025/01/31 09:19:53.142,6.960437,6.970908,6.947227,7.001191,0.018506,10,69.7408,2025/01/31 09:19:57.002,2025/01/31 09:19:51.002
2025/01/31 09:20:10.477,n,36.660904,35.588784,33.910292,37.44716,1.15103,10,358.17232,2025/01/31 09:20:08.059,2025/01/31 09:20:09.002,36.140116,35.97784,33.505596,38.630724,1.603862,10,362.48148,2025/01/31 09:20:09.002,2025/01/31 09:20:03.002,6.992385,6.974818,6.951644,7.000271,0.015185,10,70.225744,2025/01/31 09:20:04.221,2025/01/31 09:20:01.002
2025/01/31 09:20:20.383,n,35.547136,35.075904,31.482102,37.325816,1.737524,10,351.47816,2025/01/31 09:20:11.002,2025/01/31 09:20:19.002,36.1757,36.01906,34.418408,38.269144,1.132834,10,360.17892,2025/01/31 09:20:19.002,2025/01/31 09:20:12.030,6.977178,6.991843,6.977178,7.003406,0.011049,10,69.939184,2025/01/31 09:20:20.081,2025/01/31 09:20:11.002
2025/01/31 09:20:30.474,n,35.850628,35.66114,34.039472,37.447952,1.201805,10,360.13092,2025/01/31 09:20:25.002,2025/01/31 09:20:24.045,35.43126,35.145072,34.15178,36.61662,0.839819,10,355.5336,2025/01/31 09:20:26.080,2025/01/31 09:20:25.002,6.967264,6.995237,6.967264,7.030015,0.020505,10,70.689944,2025/01/31 09:20:30.186,2025/01/31 09:20:25.002
2025/01/31 09:20:40.481,n,34.9106,35.733876,33.482494,38.699812,1.669301,10,354.9004,2025/01/31 09:20:39.002,2025/01/31 09:20:38.124,37.0016,36.168616,33.855236,39.78758,1.864932,10,358.1946,2025/01/31 09:20:33.002,2025/01/31 09:20:34.054,7.01989,6.98746,6.963726,7.01989,0.016573,10,69.28048,2025/01/31 09:20:31.002,2025/01/31 09:20:40.104
2025/01/31 09:20:50.535,n,39.096476,35.688248,33.202042,39.096476,1.892941,10,352.82656,2025/01/31 09:20:42.115,2025/01/31 09:20:50.059,38.76652,35.981112,32.87312,39.274856,2.005824,10,357.27068,2025/01/31 09:20:42.115,2025/01/31 09:20:45.002,7.013288,7.009397,6.985793,7.026497,0.014024,10,69.77888,2025/01/31 09:20:45.002,2025/01/31 09:20:47.002
2025/01/31 09:21:00.315,n,33.547802,35.598824,33.547802,38.237652,1.794995,10,358.04784,2025/01/31 09:21:00.056,2025/01/31 09:20:52.020,35.949568,35.156324,32.437756,36.625288,1.504478,10,352.80728,2025/01/31 09:20:54.372,2025/01/31 09:20:59.002,7.008871,7.012444,7.004482,7.024485,0.00689,10,70.105872,2025/01/31 09:20:56.094,2025/01/31 09:20:52.020
2025/01/31 09:21:10.429,n,33.13902,35.328372,33.13902,39.361648,1.910287,10,353.68788,2025/01/31 09:21:10.066,2025/01/31 09:21:09.002,35.029464,35.313684,33.452282,37.239912,1.197011,10,353.87712,2025/01/31 09:21:09.002,2025/01/31 09:21:03.002,6.95492,6.990087,6.95492,7.020966,0.023582,10,69.992352,2025/01/31 09:21:10.066,2025/01/31 09:21:04.058
2025/01/31 09:21:20.301,n,38.7563,36.211128,31.79155,38.7563,1.954423,10,357.566,2025/01/31 09:21:11.011,2025/01/31 09:21:20.015,34.706772,35.107452,32.979354,37.629712,1.377917,10,349.4988,2025/01/31 09:21:12.047,2025/01/31 09:21:16.049,6.968372,6.975674,6.945037,6.995676,0.018042,10,69.396856,2025/01/31 09:21:14.058,2025/01/31 09:21:17.002
2025/01/31 09:21:30.322,n,34.047436,35.008892,32.42332,37.432964,1.754799,10,352.57668,2025/01/31 09:21:24.060,2025/01/31 09:21:28.114,36.561964,35.374016,33.150982,37.46916,1.748325,10,353.8462,2025/01/31 09:21:28.114,2025/01/31 09:21:22.310,7.01438,7.012191,6.98687,7.045405,0.015185,10,70.222528,2025/01/31 09:21:22.310,2025/01/31 09:21:29.002
2025/01/31 09:21:40.383,n,32.93623,35.435136,32.93623,39.11366,1.936492,10,357.57468,2025/01/31 09:21:40.125,2025/01/31 09:21:36.066,38.598524,36.712532,33.484906,39.357712,2.065392,10,369.45308,2025/01/31 09:21:39.002,2025/01/31 09:21:35.002,7.022286,7.016188,6.991273,7.048491,0.018688,10,70.8046,2025/01/31 09:21:38.125,2025/01/31 09:21:33.318
2025/01/31 09:21:50.361,n,36.489028,35.7269,33.748272,38.80104,1.581276,10,356.11092,2025/01/31 09:21:44.075,2025/01/31 09:21:42.087,37.663528,36.438576,34.009172,39.501508,1.51912,10,365.15324,2025/01/31 09:21:43.002,2025/01/31 09:21:45.007,7.056241,7.037145,7.013288,7.063003,0.018042,10,70.43228,2025/01/31 09:21:44.075,2025/01/31 09:21:47.002
2025/01/31 09:22:00.252,n,35.540788,35.762336,32.955398,38.195904,1.667545,10,353.2334,2025/01/31 09:21:53.002,2025/01/31 09:21:59.002,36.95582,35.314292,33.197246,37.5164,1.595451,10,348.75212,2025/01/31 09:21:56.002,2025/01/31 09:21:55.005,7.054197,7.05641,7.032012,7.080423,0.016977,10,69.624648,2025/01/31 09:21:58.005,2025/01/31 09:21:53.002
2025/01/31 09:22:10.272,n,36.679916,36.425864,33.528702,40.198164,1.777225,10,363.42848,2025/01/31 09:22:04.003,2025/01/31 09:22:09.002,36.757428,35.706656,32.297466,38.894364,2.087756,10,357.66296,2025/01/31 09:22:02.002,2025/01/31 09:22:08.008,7.115836,7.095888,7.068342,7.120047,0.020339,10,70.928296,2025/01/31 09:22:02.002,2025/01/31 09:22:09.002
2025/01/31 09:22:20.269,n,35.117412,35.162968,32.499462,37.980912,1.61418,10,352.51256,2025/01/31 09:22:11.032,2025/01/31 09:22:19.002,37.06242,35.326192,32.304672,37.875688,1.979002,10,353.2924,2025/01/31 09:22:12.002,2025/01/31 09:22:13.052,7.131228,7.131293,7.11235,7.162046,0.015406,10,71.328296,2025/01/31 09:22:18.012,2025/01/31 09:22:16.002
2025/01/31 09:22:30.277,n,33.602064,35.804668,33.131054,38.670788,1.738398,10,359.36256,2025/01/31 09:22:21.016,2025/01/31 09:22:24.002,37.753128,36.356604,33.772232,38.809676,1.446155,10,362.96792,2025/01/31 09:22:24.002,2025/01/31 09:22:27.002,7.099142,7.111207,7.098034,7.122231,0.008637,10,71.154048,2025/01/31 09:22:29.249,2025/01/31 09:22:21.016
2025/01/31 09:22:40.424,n,34.632124,35.83618,34.277568,38.154984,1.210756,10,357.6164,2025/01/31 09:22:38.002,2025/01/31 09:22:39.008,36.83726,36.101416,33.965316,39.107432,1.76131,10,361.18392,2025/01/31 09:22:39.008,2025/01/31 09:22:37.002,7.09472,7.094564,7.063003,7.114533,0.014846,10,70.897824,2025/01/31 09:22:39.008,2025/01/31 09:22:32.005
2025/01/31 09:22:50.233,n,-0.373711,7.251863,-0.374596,38.426468,16.079934,10,90.057248,2025/01/31 09:22:48.012,2025/01/31 09:22:42.008,-0.229813,6.934887,-0.232727,36.470108,15.112164,10,87.989664,2025/01/31 09:22:49.002,2025/01/31 09:22:42.008,7.047384,7.038685,6.997875,7.091617,0.024637,10,70.410568,2025/01/31 09:22:45.007,2025/01/31 09:22:41.040
2025/01/31 09:23:00.234,n,11.922166,10.064806,-0.371849,11.922166,3.704572,10,94.482064,2025/01/31 09:22:51.005,2025/01/31 09:23:00.003,11.040998,9.901166,-0.230961,11.391262,3.583274,10,93.396856,2025/01/31 09:22:51.005,2025/01/31 09:22:55.009,7.071631,7.078935,7.039685,7.11895,0.022703,10,70.783808,2025/01/31 09:22:51.005,2025/01/31 09:22:56.002
2025/01/31 09:23:10.237,n,10.923088,11.073784,10.440068,11.671782,0.319518,10,111.27778,2025/01/31 09:23:03.006,2025/01/31 09:23:05.002,11.00819,10.532608,9.790016,11.349974,0.538704,10,105.38056,2025/01/31 09:23:04.008,2025/01/31 09:23:03.006,7.063901,7.063959,7.028869,7.092725,0.016158,10,70.666616,2025/01/31 09:23:09.005,2025/01/31 09:23:05.002
