"Timestamp","TZ","IOKI 1 (A)","IOKI 1_AV (A)","IOKI 1_MN (A)","IOKI 1_MX (A)","IOKI 1_SD (A)","IOKI 1_NUM (A)","IOKI 1_INT (A)","IOKI 1_IMN (A)","IOKI 1_IMX (A)","IOKI 2 (A)","IOKI 2_AV (A)","IOKI 2_MN (A)","IOKI 2_MX (A)","IOKI 2_SD (A)","IOKI 2_NUM (A)","IOKI 2_INT (A)","IOKI 2_IMN (A)","IOKI 2_IMX (A)","K-type (degC)","K-type_AV (degC)","K-type_MN (degC)","K-type_MX (degC)","K-type_SD (degC)","K-type_NUM (degC)","K-type_INT (degC)","K-type_IMN (degC)","K-type_IMX (degC)"
2025/01/31 08:46:20.248,n,-0.369999,-0.369122,-0.370266,-0.367428,0.000977,10,-3.675109,2025/01/31 08:46:12.052,2025/01/31 08:46:19.005,-0.225754,-0.225686,-0.226288,-0.224522,0.000604,10,-2.246837,2025/01/31 08:46:11.012,2025/01/31 08:46:18.002,6.62797,6.644397,6.62797,6.657683,0.010086,10,66.1773,2025/01/31 08:46:20.005,2025/01/31 08:46:17.039
2025/01/31 08:46:30.264,n,-0.370087,-0.368608,-0.370087,-0.367165,0.000814,10,-3.689118,2025/01/31 08:46:30.013,2025/01/31 08:46:21.045,-0.223904,-0.225157,-0.226463,-0.223904,0.000865,10,-2.254552,2025/01/31 08:46:22.019,2025/01/31 08:46:30.013,6.626853,6.621834,6.602663,6.648853,0.014499,10,66.27916,2025/01/31 08:46:26.010,2025/01/31 08:46:27.002
2025/01/31 08:46:40.254,n,-0.368492,-0.368413,-0.370266,-0.367077,0.000942,10,-3.680956,2025/01/31 08:46:37.002,2025/01/31 08:46:39.005,-0.225491,-0.224866,-0.22567,-0.223904,0.000641,10,-2.24542,2025/01/31 08:46:31.035,2025/01/31 08:46:37.002,6.616915,6.62267,6.611611,6.638937,0.011351,10,66.159804,2025/01/31 08:46:39.005,2025/01/31 08:46:36.011
2025/01/31 08:46:50.499,n,-0.367252,-0.368608,-0.370266,-0.367252,0.000983,10,-3.687346,2025/01/31 08:46:49.002,2025/01/31 08:46:50.004,-0.224785,-0.224997,-0.225933,-0.22443,0.000431,10,-2.250721,2025/01/31 08:46:48.009,2025/01/31 08:46:45.033,6.59825,6.605914,6.589397,6.622427,0.010253,10,66.079764,2025/01/31 08:46:49.002,2025/01/31 08:46:42.011
2025/01/31 08:47:00.248,n,-0.369289,-0.368041,-0.369289,-0.366985,0.000763,10,-3.678816,2025/01/31 08:47:00.002,2025/01/31 08:46:56.051,-0.225052,-0.224593,-0.22567,-0.223286,0.000705,10,-2.245523,2025/01/31 08:46:59.007,2025/01/31 08:46:55.013,6.605929,6.605166,6.585037,6.622609,0.010417,10,66.037344,2025/01/31 08:46:59.007,2025/01/31 08:46:52.002
2025/01/31 08:47:10.244,n,-0.36787,-0.36851,-0.369377,-0.36787,0.000515,10,-3.68912,2025/01/31 08:47:04.014,2025/01/31 08:47:10.011,-0.22514,-0.22468,-0.22567,-0.224167,0.000446,10,-2.248674,2025/01/31 08:47:04.014,2025/01/31 08:47:07.256,6.594873,6.591497,6.580611,6.605942,0.008027,10,65.980004,2025/01/31 08:47:09.005,2025/01/31 08:47:04.014
2025/01/31 08:47:20.251,n,-0.368935,-0.36844,-0.369289,-0.366985,0.000641,10,-3.685062,2025/01/31 08:47:15.004,2025/01/31 08:47:18.003,-0.22443,-0.224548,-0.225845,-0.223465,0.000737,10,-2.246572,2025/01/31 08:47:14.002,2025/01/31 08:47:16.009,6.588324,6.593694,6.582778,6.621301,0.011791,10,65.962332,2025/01/31 08:47:16.009,2025/01/31 08:47:19.024
2025/01/31 08:47:30.289,n,32.109932,15.148196,-0.369465,33.50272,16.424202,10,136.57018,2025/01/31 08:47:24.016,2025/01/31 08:47:29.087,35.548928,14.672496,-0.225227,37.272468,16.659932,10,127.28842,2025/01/31 08:47:23.018,2025/01/31 08:47:27.461,6.703894,6.642703,6.58392,6.703894,0.046256,10,66.659532,2025/01/31 08:47:25.014,2025/01/31 08:47:30.058
2025/01/31 08:47:40.240,n,23.417334,45.003088,23.417334,62.652776,11.70306,10,453.42904,2025/01/31 08:47:40.005,2025/01/31 08:47:39.111,22.708502,45.4302,22.708502,62.736792,11.384974,10,459.676,2025/01/31 08:47:40.005,2025/01/31 08:47:39.111,6.68844,6.707427,6.68844,6.723916,0.011646,10,66.726004,2025/01/31 08:47:40.005,2025/01/31 08:47:34.005
2025/01/31 08:47:50.246,n,36.6334,36.172984,32.584598,38.1536,1.777133,10,352.89908,2025/01/31 08:47:47.073,2025/01/31 08:47:43.037,37.690528,35.640852,33.994272,37.690528,1.46357,10,346.65688,2025/01/31 08:47:46.002,2025/01/31 08:47:50.008,6.758011,6.752538,6.725906,6.785326,0.019225,10,67.503208,2025/01/31 08:47:41.395,2025/01/31 08:47:43.037
2025/01/31 08:48:00.250,n,37.817816,35.770628,32.6991,38.244116,1.912019,10,357.32508,2025/01/31 08:47:56.005,2025/01/31 08:47:51.104,35.713052,35.935164,33.148076,38.06376,1.649784,10,360.828,2025/01/31 08:47:59.075,2025/01/31 08:47:56.005,6.763542,6.758098,6.739309,6.784434,0.013532,10,67.599216,2025/01/31 08:47:52.004,2025/01/31 08:47:54.011
2025/01/31 08:48:10.251,n,34.02378,36.194384,34.02378,39.51578,1.836261,10,363.36456,2025/01/31 08:48:10.013,2025/01/31 08:48:05.086,37.071296,36.298532,33.97672,41.01722,2.647924,10,362.26064,2025/01/31 08:48:03.090,2025/01/31 08:48:01.202,6.771031,6.756853,6.740416,6.772139,0.011791,10,67.585824,2025/01/31 08:48:04.415,2025/01/31 08:48:03.090
2025/01/31 08:48:20.237,n,36.145912,35.50694,33.073856,37.511112,1.391317,10,353.62216,2025/01/31 08:48:15.111,2025/01/31 08:48:14.004,34.899816,35.602696,32.844638,38.526492,1.901805,10,356.93692,2025/01/31 08:48:14.004,2025/01/31 08:48:17.109,6.755843,6.764577,6.749224,6.777862,0.010417,10,67.579288,2025/01/31 08:48:14.004,2025/01/31 08:48:17.109
2025/01/31 08:48:30.241,n,32.119602,35.449716,32.119602,40.07566,2.455706,10,356.99956,2025/01/31 08:48:30.005,2025/01/31 08:48:26.016,36.36704,36.253348,33.41196,41.039832,2.440081,10,360.90668,2025/01/31 08:48:29.096,2025/01/31 08:48:22.010,6.788838,6.787688,6.762223,6.816378,0.017372,10,67.87236,2025/01/31 08:48:24.005,2025/01/31 08:48:29.096
2025/01/31 08:48:40.242,n,36.757636,36.580904,32.615058,39.315744,2.221292,10,362.59364,2025/01/31 08:48:35.005,2025/01/31 08:48:33.054,33.028358,35.43212,33.028358,38.159888,1.422171,10,355.99312,2025/01/31 08:48:40.003,2025/01/31 08:48:37.098,6.806496,6.800852,6.784477,6.829589,0.015185,10,67.985216,2025/01/31 08:48:39.035,2025/01/31 08:48:32.272
2025/01/31 08:48:50.246,n,37.541048,36.216276,34.066776,39.035588,1.809414,10,362.01492,2025/01/31 08:48:49.085,2025/01/31 08:48:42.002,34.003848,35.903256,33.801212,37.876712,1.612869,10,358.86448,2025/01/31 08:48:42.002,2025/01/31 08:48:49.085,6.802093,6.806345,6.764608,6.828461,0.020995,10,68.118968,2025/01/31 08:48:41.054,2025/01/31 08:48:47.031
2025/01/31 08:49:00.483,n,39.512464,35.768676,32.713176,39.54384,2.619165,10,363.54484,2025/01/31 08:48:56.009,2025/01/31 08:48:57.053,35.497144,36.311684,32.834762,39.730388,2.302131,10,368.06844,2025/01/31 08:48:53.027,2025/01/31 08:48:59.019,6.651449,6.65021,6.62062,6.674538,0.016675,10,67.726984,2025/01/31 08:48:53.027,2025/01/31 08:48:51.262
2025/01/31 08:49:10.255,n,37.691844,35.485716,31.827588,38.49562,1.935763,10,349.73336,2025/01/31 08:49:02.002,2025/01/31 08:49:05.016,33.288128,35.913188,33.288128,38.888072,1.699673,10,354.3702,2025/01/31 08:49:10.019,2025/01/31 08:49:03.006,6.634909,6.634589,6.617292,6.652526,0.008438,10,65.284868,2025/01/31 08:49:08.007,2025/01/31 08:49:05.016
2025/01/31 08:49:20.244,n,37.113724,35.577588,33.225964,37.506972,1.44683,10,355.42312,2025/01/31 08:49:16.017,2025/01/31 08:49:18.002,36.415692,36.891428,34.745648,41.045148,1.80127,10,366.886,2025/01/31 08:49:13.017,2025/01/31 08:49:16.017,6.631613,6.639747,6.617292,6.659113,0.013406,10,66.29664,2025/01/31 08:49:18.002,2025/01/31 08:49:11.007
2025/01/31 08:49:30.242,n,35.52806,34.762208,32.476208,36.59758,1.298412,10,348.60904,2025/01/31 08:49:24.008,2025/01/31 08:49:21.002,36.088756,35.588492,32.361614,40.624832,2.408707,10,356.68292,2025/01/31 08:49:29.002,2025/01/31 08:49:23.003,6.652526,6.633924,6.611811,6.652526,0.015625,10,66.361564,2025/01/31 08:49:25.002,2025/01/31 08:49:22.027
2025/01/31 08:49:40.309,n,36.517436,35.971652,33.784192,39.09254,1.768043,10,360.5078,2025/01/31 08:49:31.022,2025/01/31 08:49:37.002,36.285448,36.087392,33.729112,39.311632,1.598407,10,362.11168,2025/01/31 08:49:37.002,2025/01/31 08:49:38.016,6.627209,6.635567,6.619474,6.650304,0.012353,10,66.608184,2025/01/31 08:49:38.016,2025/01/31 08:49:33.006
2025/01/31 08:49:50.442,n,36.984232,36.248892,33.376602,38.892012,1.455876,10,361.1342,2025/01/31 08:49:45.003,2025/01/31 08:49:49.008,36.637192,35.265936,33.154984,40.608476,2.277513,10,351.3978,2025/01/31 08:49:43.002,2025/01/31 08:49:45.003,6.605187,6.627852,6.605187,6.658038,0.017853,10,66.08342,2025/01/31 08:49:50.014,2025/01/31 08:49:48.003
2025/01/31 08:50:00.239,n,33.253098,36.262932,33.253098,38.134504,1.432813,10,364.12616,2025/01/31 08:50:00.002,2025/01/31 08:49:56.112,35.544756,35.576784,34.441448,37.29982,0.917199,10,355.91552,2025/01/31 08:49:54.018,2025/01/31 08:49:55.002,6.626112,6.629948,6.607354,6.649241,0.014144,10,66.21232,2025/01/31 08:49:59.014,2025/01/31 08:49:58.007
2025/01/31 08:50:10.437,n,36.860976,36.848316,33.472148,40.34962,2.124489,10,369.04752,2025/01/31 08:50:01.005,2025/01/31 08:50:09.009,37.875688,35.653708,32.403302,38.210856,2.168644,10,358.49992,2025/01/31 08:50:03.016,2025/01/31 08:50:06.011,6.619474,6.618611,6.599685,6.638185,0.013656,10,66.685388,2025/01/31 08:50:06.011,2025/01/31 08:50:02.043
2025/01/31 08:50:20.406,n,38.654308,36.492416,32.009228,40.578872,2.721244,10,363.77312,2025/01/31 08:50:14.046,2025/01/31 08:50:15.035,35.280376,35.708236,33.981244,37.344708,1.131588,10,357.95668,2025/01/31 08:50:16.039,2025/01/31 08:50:18.038,6.629399,6.634776,6.601865,6.664592,0.018597,10,66.275888,2025/01/31 08:50:12.114,2025/01/31 08:50:13.025
2025/01/31 08:50:30.531,n,34.712324,35.250052,34.146224,36.960552,0.913703,10,355.32576,2025/01/31 08:50:28.124,2025/01/31 08:50:22.120,35.867264,35.54406,31.556716,37.158676,1.599187,10,356.197,2025/01/31 08:50:24.101,2025/01/31 08:50:23.036,6.668996,6.649984,6.633803,6.673453,0.015073,10,66.661376,2025/01/31 08:50:22.120,2025/01/31 08:50:25.023
2025/01/31 08:50:40.619,n,34.583692,35.782928,32.899486,38.407572,1.87581,10,357.48892,2025/01/31 08:50:33.002,2025/01/31 08:50:31.004,36.826212,35.818252,33.25389,37.823076,1.660601,10,357.11916,2025/01/31 08:50:32.094,2025/01/31 08:50:39.002,6.685517,6.675832,6.651432,6.689909,0.012489,10,66.670776,2025/01/31 08:50:39.002,2025/01/31 08:50:34.077
2025/01/31 08:50:50.435,n,34.369884,35.571688,32.600354,41.027236,2.786025,10,357.0288,2025/01/31 08:50:47.002,2025/01/31 08:50:43.002,38.38792,36.839944,32.885116,39.648116,1.960521,10,368.31044,2025/01/31 08:50:43.002,2025/01/31 08:50:44.134,6.663484,6.672748,6.658006,6.705349,0.015073,10,66.888304,2025/01/31 08:50:45.002,2025/01/31 08:50:43.002
2025/01/31 08:51:00.467,n,33.596476,36.356696,31.99165,39.513196,2.523522,10,363.89488,2025/01/31 08:50:51.002,2025/01/31 08:50:53.002,35.505872,34.749604,32.058818,37.506972,1.789667,10,348.6984,2025/01/31 08:50:55.002,2025/01/31 08:50:51.002,6.693239,6.68189,6.646975,6.699837,0.016776,10,66.800032,2025/01/31 08:50:52.088,2025/01/31 08:50:58.119
2025/01/31 08:51:10.548,n,32.744396,35.276636,32.744396,38.557724,1.826752,10,352.25904,2025/01/31 08:51:10.076,2025/01/31 08:51:05.002,34.249708,36.569648,34.249708,39.26002,1.545463,10,365.14416,2025/01/31 08:51:10.076,2025/01/31 08:51:08.081,6.696529,6.687499,6.662411,6.698717,0.010737,10,66.687132,2025/01/31 08:51:07.002,2025/01/31 08:51:04.026
2025/01/31 08:51:20.540,n,37.767288,36.38626,33.244308,39.962144,2.332054,10,359.38904,2025/01/31 08:51:13.002,2025/01/31 08:51:15.002,37.720136,36.04138,32.507462,38.519208,2.094657,10,357.33744,2025/01/31 08:51:15.002,2025/01/31 08:51:18.109,6.696529,6.68618,6.658006,6.700933,0.012353,10,66.538108,2025/01/31 08:51:15.002,2025/01/31 08:51:12.053
2025/01/31 08:51:30.426,n,37.20128,35.80946,32.869916,38.147108,1.802715,10,361.34784,2025/01/31 08:51:25.190,2025/01/31 08:51:22.088,34.752788,35.769048,33.511978,39.61912,2.128444,10,362.07568,2025/01/31 08:51:26.064,2025/01/31 08:51:23.002,6.692137,6.681886,6.661296,6.718549,0.016573,10,67.36316,2025/01/31 08:51:28.103,2025/01/31 08:51:21.002
2025/01/31 08:51:40.317,n,35.494764,35.8908,33.175732,39.814192,2.008419,10,357.8482,2025/01/31 08:51:32.026,2025/01/31 08:51:37.003,33.47456,35.382924,32.526688,38.261276,2.034079,10,352.68932,2025/01/31 08:51:37.003,2025/01/31 08:51:39.002,6.616158,6.656891,6.616158,6.702005,0.024774,10,66.267396,2025/01/31 08:51:40.059,2025/01/31 08:51:31.003
2025/01/31 08:51:50.347,n,36.911572,35.985988,33.036084,38.489364,1.615558,10,359.49184,2025/01/31 08:51:48.050,2025/01/31 08:51:46.057,33.623364,36.060356,33.623364,38.316356,1.487469,10,360.83052,2025/01/31 08:51:50.067,2025/01/31 08:51:49.002,6.633775,6.641034,6.629371,6.656883,0.009916,10,66.452836,2025/01/31 08:51:46.057,2025/01/31 08:51:47.006
2025/01/31 08:52:00.243,n,37.47154,34.861608,32.043656,37.47154,1.615155,10,346.08488,2025/01/31 08:51:57.002,2025/01/31 08:52:00.002,38.068312,36.339132,33.515152,38.66292,1.724045,10,358.78628,2025/01/31 08:51:56.058,2025/01/31 08:51:57.002,6.661287,6.652475,6.62273,6.674521,0.015073,10,66.085244,2025/01/31 08:51:55.002,2025/01/31 08:51:58.023
2025/01/31 08:52:10.252,n,37.373092,36.896208,35.553484,38.312388,0.770552,10,369.10508,2025/01/31 08:52:06.002,2025/01/31 08:52:08.002,36.798564,35.825296,33.443528,38.132124,1.484987,10,358.83632,2025/01/31 08:52:01.033,2025/01/31 08:52:02.002,6.650264,6.654234,6.633755,6.675581,0.014731,10,66.552484,2025/01/31 08:52:05.020,2025/01/31 08:52:09.007
2025/01/31 08:52:20.266,n,36.540268,35.298804,32.98494,38.976636,1.718498,10,353.40256,2025/01/31 08:52:18.005,2025/01/31 08:52:12.007,33.576456,35.865976,33.576456,39.786784,1.768105,10,360.30028,2025/01/31 08:52:20.003,2025/01/31 08:52:17.002,6.67122,6.66294,6.650264,6.67122,0.006639,10,66.620428,2025/01/31 08:52:14.002,2025/01/31 08:52:20.003
2025/01/31 08:52:30.264,n,34.465312,35.2584,33.370224,38.6064,1.679056,10,353.76424,2025/01/31 08:52:28.002,2025/01/31 08:52:26.002,36.577008,36.085396,34.208328,39.62932,1.674007,10,359.07776,2025/01/31 08:52:21.085,2025/01/31 08:52:22.002,6.691009,6.678253,6.659072,6.694348,0.012215,10,66.775436,2025/01/31 08:52:28.002,2025/01/31 08:52:21.085
2025/01/31 08:52:40.238,n,36.409376,35.474848,32.566726,38.627576,2.217992,10,353.70052,2025/01/31 08:52:35.002,2025/01/31 08:52:36.002,35.728684,36.374152,34.212328,38.81596,1.491367,10,364.38924,2025/01/31 08:52:33.007,2025/01/31 08:52:39.002,6.683308,6.683421,6.652479,6.703156,0.017853,10,66.857148,2025/01/31 08:52:33.007,2025/01/31 08:52:38.002
2025/01/31 08:52:50.224,n,36.076888,36.478344,34.122296,38.352524,1.424724,10,364.86388,2025/01/31 08:52:44.002,2025/01/31 08:52:49.285,36.845988,35.34768,33.074382,39.820476,1.8938,10,351.9706,2025/01/31 08:52:47.002,2025/01/31 08:52:44.002,6.71304,6.69531,6.672285,6.71304,0.011791,10,66.911704,2025/01/31 08:52:48.476,2025/01/31 08:52:50.002
2025/01/31 08:53:00.515,n,39.403824,36.91786,34.400892,39.403824,1.529974,10,367.36336,2025/01/31 08:52:57.002,2025/01/31 08:53:00.002,33.752268,34.937512,33.244308,38.032664,1.757703,10,351.0894,2025/01/31 08:52:58.002,2025/01/31 08:52:54.002,6.678904,6.69366,6.644751,6.713029,0.021632,10,66.9513,2025/01/31 08:52:54.002,2025/01/31 08:52:58.002
2025/01/31 08:53:10.271,n,36.690196,35.895752,32.38649,37.55812,1.518906,10,360.37652,2025/01/31 08:53:05.031,2025/01/31 08:53:04.002,36.455912,36.17088,34.174876,38.313976,1.343952,10,360.35632,2025/01/31 08:53:02.006,2025/01/31 08:53:01.101,6.710837,6.694537,6.673383,6.738347,0.020256,10,66.92782,2025/01/31 08:53:09.039,2025/01/31 08:53:02.006
2025/01/31 08:53:20.235,n,39.311632,35.375772,33.135846,39.311632,2.113172,10,352.09972,2025/01/31 08:53:16.002,2025/01/31 08:53:20.002,33.304886,36.422188,33.304886,38.785356,1.781707,10,365.86632,2025/01/31 08:53:20.002,2025/01/31 08:53:16.002,6.691,6.674392,6.651362,6.704211,0.018506,10,66.756056,2025/01/31 08:53:18.008,2025/01/31 08:53:14.004
2025/01/31 08:53:30.238,n,34.987472,35.850352,34.044996,37.850572,1.188231,10,360.90596,2025/01/31 08:53:28.002,2025/01/31 08:53:22.002,36.852308,36.063616,33.466626,38.450056,1.770312,10,359.00036,2025/01/31 08:53:24.006,2025/01/31 08:53:26.002,6.666744,6.656977,6.627158,6.674475,0.01496,10,66.601904,2025/01/31 08:53:25.012,2025/01/31 08:53:23.097
2025/01/31 08:53:40.242,n,38.885724,36.078332,33.059216,38.980572,2.287876,10,358.91024,2025/01/31 08:53:38.002,2025/01/31 08:53:33.111,34.447796,34.9769,31.346446,38.252604,2.402911,10,351.1366,2025/01/31 08:53:33.111,2025/01/31 08:53:38.002,6.649127,6.643315,6.612816,6.676691,0.018959,10,66.464148,2025/01/31 08:53:37.092,2025/01/31 08:53:31.074
2025/01/31 08:53:50.232,n,36.967668,35.658968,32.23811,38.212444,1.950088,10,357.321,2025/01/31 08:53:44.002,2025/01/31 08:53:41.119,37.281692,36.01944,32.709182,37.281692,1.271218,10,358.5926,2025/01/31 08:53:46.007,2025/01/31 08:53:50.002,6.631362,6.640552,6.627149,6.651321,0.007592,10,66.374344,2025/01/31 08:53:47.034,2025/01/31 08:53:45.120
2025/01/31 08:54:00.237,n,35.045332,35.922964,33.07597,38.372968,1.654185,10,360.62472,2025/01/31 08:53:58.005,2025/01/31 08:53:55.094,37.702832,35.52384,32.006028,40.32936,2.623739,10,355.14228,2025/01/31 08:53:59.054,2025/01/31 08:53:58.005,6.695408,6.68284,6.662383,6.703107,0.012215,10,66.79696,2025/01/31 08:53:52.006,2025/01/31 08:53:55.094
2025/01/31 08:54:10.235,n,34.03468,35.60726,32.68919,39.908156,2.005824,10,356.53468,2025/01/31 08:54:09.050,2025/01/31 08:54:05.060,36.73054,35.765892,33.244308,38.313184,1.837236,10,358.17332,2025/01/31 08:54:07.076,2025/01/31 08:54:01.125,6.731731,6.712242,6.677792,6.739448,0.019137,10,67.10106,2025/01/31 08:54:01.125,2025/01/31 08:54:05.060
2025/01/31 08:54:20.240,n,33.38139,35.606604,32.783584,38.005264,1.738367,10,356.46384,2025/01/31 08:54:13.026,2025/01/31 08:54:19.051,39.592484,36.319572,34.166912,39.836136,2.181465,10,361.8264,2025/01/31 08:54:11.108,2025/01/31 08:54:19.051,6.724044,6.726881,6.705288,6.739448,0.010253,10,67.300192,2025/01/31 08:54:12.002,2025/01/31 08:54:13.026
2025/01/31 08:54:30.241,n,33.8632,35.548208,32.37846,38.166792,1.832593,10,355.54356,2025/01/31 08:54:26.004,2025/01/31 08:54:29.074,40.296552,36.340492,33.029644,40.296552,2.381547,10,362.8214,2025/01/31 08:54:28.002,2025/01/31 08:54:30.009,6.730619,6.727865,6.701978,6.750467,0.015841,10,67.296296,2025/01/31 08:54:28.002,2025/01/31 08:54:23.042
